in s,C1 in V
-1.648689E+00,4.883E-03
-1.648679E+00,-4.883E-03
-1.648669E+00,-4.883E-03
-1.648659E+00,-2.441E-02
-1.648649E+00,1.465E-02
-1.648639E+00,-3.418E-02
-1.648628E+00,1.465E-02
-1.648618E+00,-4.883E-03
-1.648608E+00,1.465E-02
-1.648598E+00,-1.465E-02
-1.648588E+00,2.441E-02
-1.648578E+00,-2.441E-02
-1.648568E+00,-4.883E-03
-1.648558E+00,4.883E-03
-1.648548E+00,1.465E-02
-1.648538E+00,-3.418E-02
-1.648528E+00,-1.465E-02
-1.648518E+00,-4.883E-03
-1.648508E+00,4.883E-03
-1.648498E+00,-3.418E-02
-1.648488E+00,-1.465E-02
-1.648478E+00,-2.441E-02
-1.648468E+00,-4.883E-03
-1.648458E+00,-3.418E-02
-1.648448E+00,-1.465E-02
-1.648438E+00,-3.418E-02
-1.648428E+00,-4.883E-03
-1.648418E+00,-2.441E-02
-1.648408E+00,-4.883E-03
-1.648398E+00,-2.441E-02
-1.648388E+00,1.465E-02
-1.648378E+00,-1.465E-02
-1.648368E+00,-3.418E-02
-1.648358E+00,-1.465E-02
-1.648348E+00,-1.465E-02
-1.648338E+00,-1.465E-02
-1.648328E+00,-2.441E-02
-1.648317E+00,-3.418E-02
-1.648307E+00,-2.441E-02
-1.648297E+00,-4.883E-03
-1.648287E+00,-2.441E-02
-1.648277E+00,-3.418E-02
-1.648267E+00,-4.883E-03
-1.648257E+00,-3.418E-02
-1.648247E+00,4.883E-03
-1.648237E+00,-1.465E-02
-1.648227E+00,-3.418E-02
-1.648217E+00,4.883E-03
-1.648207E+00,-3.418E-02
-1.648197E+00,-3.418E-02
-1.648187E+00,-2.441E-02
-1.648177E+00,-4.883E-03
-1.648167E+00,-1.465E-02
-1.648157E+00,-1.465E-02
-1.648147E+00,-4.883E-03
-1.648137E+00,-1.465E-02
-1.648127E+00,-4.883E-03
-1.648117E+00,-4.883E-03
-1.648107E+00,-1.465E-02
-1.648097E+00,-2.441E-02
-1.648087E+00,-4.883E-03
-1.648077E+00,-4.883E-03
-1.648067E+00,1.465E-02
-1.648057E+00,-4.883E-03
-1.648047E+00,-1.465E-02
-1.648037E+00,4.883E-03
-1.648027E+00,-1.465E-02
-1.648017E+00,-1.465E-02
-1.648006E+00,-4.883E-03
-1.647996E+00,-2.441E-02
-1.647986E+00,-2.441E-02
-1.647976E+00,-1.465E-02
-1.647966E+00,-1.465E-02
-1.647956E+00,-1.465E-02
-1.647946E+00,-4.883E-03
-1.647936E+00,-4.883E-03
-1.647926E+00,-1.465E-02
-1.647916E+00,-3.418E-02
-1.647906E+00,-2.441E-02
-1.647896E+00,-2.441E-02
-1.647886E+00,-1.465E-02
-1.647876E+00,-4.883E-03
-1.647866E+00,-4.883E-03
-1.647856E+00,-1.465E-02
-1.647846E+00,-4.883E-03
-1.647836E+00,-4.883E-03
-1.647826E+00,-1.465E-02
-1.647816E+00,-1.465E-02
-1.647806E+00,-2.441E-02
-1.647796E+00,-4.883E-03
-1.647786E+00,-1.465E-02
-1.647776E+00,-4.883E-03
-1.647766E+00,2.441E-02
-1.647756E+00,4.883E-03
-1.647746E+00,-2.441E-02
-1.647736E+00,-3.418E-02
-1.647726E+00,4.883E-03
-1.647716E+00,4.883E-03
-1.647706E+00,-4.883E-03
-1.647696E+00,-2.441E-02
-1.647685E+00,-4.883E-03
-1.647675E+00,-1.465E-02
-1.647665E+00,-1.465E-02
-1.647655E+00,-4.883E-03
-1.647645E+00,-3.418E-02
-1.647635E+00,4.883E-03
-1.647625E+00,-4.883E-03
-1.647615E+00,-3.418E-02
-1.647605E+00,-1.465E-02
-1.647595E+00,-2.441E-02
-1.647585E+00,4.883E-03
-1.647575E+00,-1.465E-02
-1.647565E+00,-4.883E-03
-1.647555E+00,-1.465E-02
-1.647545E+00,4.883E-03
-1.647535E+00,-2.441E-02
-1.647525E+00,-1.465E-02
-1.647515E+00,-3.418E-02
-1.647505E+00,-3.418E-02
-1.647495E+00,-4.883E-03
-1.647485E+00,-4.883E-03
-1.647475E+00,-2.441E-02
-1.647465E+00,-4.883E-03
-1.647455E+00,-4.883E-03
-1.647445E+00,-4.883E-03
-1.647435E+00,-1.465E-02
-1.647425E+00,-4.883E-03
-1.647415E+00,-3.418E-02
-1.647405E+00,2.441E-02
-1.647395E+00,-2.441E-02
-1.647385E+00,-1.465E-02
-1.647374E+00,-3.418E-02
-1.647364E+00,-4.883E-03
-1.647354E+00,-4.395E-02
-1.647344E+00,-3.418E-02
-1.647334E+00,-3.418E-02
-1.647324E+00,4.883E-03
-1.647314E+00,-2.441E-02
-1.647304E+00,-1.465E-02
-1.647294E+00,-4.883E-03
-1.647284E+00,-1.465E-02
-1.647274E+00,-4.883E-03
-1.647264E+00,-4.883E-03
-1.647254E+00,-3.418E-02
-1.647244E+00,-1.465E-02
-1.647234E+00,-4.883E-03
-1.647224E+00,-2.441E-02
-1.647214E+00,-2.441E-02
-1.647204E+00,-1.465E-02
-1.647194E+00,-4.883E-03
-1.647184E+00,-1.465E-02
-1.647174E+00,-4.883E-03
-1.647164E+00,-2.441E-02
-1.647154E+00,-3.418E-02
-1.647144E+00,-4.883E-03
-1.647134E+00,-2.441E-02
-1.647124E+00,-4.883E-03
-1.647114E+00,-2.441E-02
-1.647104E+00,-1.465E-02
-1.647094E+00,-3.418E-02
-1.647084E+00,-1.465E-02
-1.647074E+00,-4.883E-03
-1.647063E+00,-2.441E-02
-1.647053E+00,-4.883E-03
-1.647043E+00,-3.418E-02
-1.647033E+00,-2.441E-02
-1.647023E+00,-4.883E-03
-1.647013E+00,-3.418E-02
-1.647003E+00,4.883E-03
-1.646993E+00,-5.371E-02
-1.646983E+00,-4.883E-03
-1.646973E+00,-3.418E-02
-1.646963E+00,-1.465E-02
-1.646953E+00,-4.883E-03
-1.646943E+00,-4.883E-03
-1.646933E+00,-4.883E-03
-1.646923E+00,-3.418E-02
-1.646913E+00,-4.883E-03
-1.646903E+00,-4.883E-03
-1.646893E+00,-4.883E-03
-1.646883E+00,-2.441E-02
-1.646873E+00,1.465E-02
-1.646863E+00,-1.465E-02
-1.646853E+00,-2.441E-02
-1.646843E+00,-3.418E-02
-1.646833E+00,-1.465E-02
-1.646823E+00,-1.465E-02
-1.646813E+00,-1.465E-02
-1.646803E+00,-2.441E-02
-1.646793E+00,-3.418E-02
-1.646783E+00,-4.883E-03
-1.646773E+00,-2.441E-02
-1.646763E+00,-2.441E-02
-1.646752E+00,-1.465E-02
-1.646742E+00,1.465E-02
-1.646732E+00,-1.465E-02
-1.646722E+00,-1.465E-02
-1.646712E+00,-3.418E-02
-1.646702E+00,-4.883E-03
-1.646692E+00,-4.883E-03
-1.646682E+00,1.465E-02
-1.646672E+00,-4.883E-03
-1.646662E+00,-2.441E-02
-1.646652E+00,-2.441E-02
-1.646642E+00,-1.465E-02
-1.646632E+00,-2.441E-02
-1.646622E+00,-2.441E-02
-1.646612E+00,-4.883E-03
-1.646602E+00,4.883E-03
-1.646592E+00,-4.395E-02
-1.646582E+00,-4.883E-03
-1.646572E+00,-3.418E-02
-1.646562E+00,-5.371E-02
-1.646552E+00,-3.418E-02
-1.646542E+00,1.465E-02
-1.646532E+00,4.883E-03
-1.646522E+00,-2.441E-02
-1.646512E+00,-1.465E-02
-1.646502E+00,-4.883E-03
-1.646492E+00,-3.418E-02
-1.646482E+00,-1.465E-02
-1.646472E+00,-3.418E-02
-1.646462E+00,-2.441E-02
-1.646452E+00,-3.418E-02
-1.646442E+00,-3.418E-02
-1.646431E+00,-3.418E-02
-1.646421E+00,-3.418E-02
-1.646411E+00,-4.883E-03
-1.646401E+00,-1.465E-02
-1.646391E+00,-3.418E-02
-1.646381E+00,-2.441E-02
-1.646371E+00,-2.441E-02
-1.646361E+00,-1.465E-02
-1.646351E+00,-2.441E-02
-1.646341E+00,4.883E-03
-1.646331E+00,-3.418E-02
-1.646321E+00,-4.883E-03
-1.646311E+00,-2.441E-02
-1.646301E+00,-4.883E-03
-1.646291E+00,-3.418E-02
-1.646281E+00,1.465E-02
-1.646271E+00,4.883E-03
-1.646261E+00,-2.441E-02
-1.646251E+00,-4.883E-03
-1.646241E+00,-4.883E-03
-1.646231E+00,-3.418E-02
-1.646221E+00,1.465E-02
-1.646211E+00,-1.465E-02
-1.646201E+00,-4.883E-03
-1.646191E+00,-2.441E-02
-1.646181E+00,-4.883E-03
-1.646171E+00,-1.465E-02
-1.646161E+00,-1.465E-02
-1.646151E+00,-4.883E-03
-1.646141E+00,-4.883E-03
-1.646131E+00,-2.441E-02
-1.646120E+00,-4.883E-03
-1.646110E+00,-2.441E-02
-1.646100E+00,-1.465E-02
-1.646090E+00,-3.418E-02
-1.646080E+00,-4.883E-03
-1.646070E+00,-1.465E-02
-1.646060E+00,4.883E-03
-1.646050E+00,-1.465E-02
-1.646040E+00,-4.883E-03
-1.646030E+00,1.465E-02
-1.646020E+00,-4.883E-03
-1.646010E+00,-1.465E-02
-1.646000E+00,4.883E-03
-1.645990E+00,-3.418E-02
-1.645980E+00,4.883E-03
-1.645970E+00,-1.465E-02
-1.645960E+00,-1.465E-02
-1.645950E+00,-1.465E-02
-1.645940E+00,4.883E-03
-1.645930E+00,-2.441E-02
-1.645920E+00,1.465E-02
-1.645910E+00,-2.441E-02
-1.645900E+00,-4.883E-03
-1.645890E+00,-3.418E-02
-1.645880E+00,-1.465E-02
-1.645870E+00,-1.465E-02
-1.645860E+00,-1.465E-02
-1.645850E+00,-2.441E-02
-1.645840E+00,-1.465E-02
-1.645830E+00,-2.441E-02
-1.645820E+00,-4.883E-03
-1.645809E+00,-4.883E-03
-1.645799E+00,-2.441E-02
-1.645789E+00,4.883E-03
-1.645779E+00,-3.418E-02
-1.645769E+00,-2.441E-02
-1.645759E+00,-4.883E-03
-1.645749E+00,-1.465E-02
-1.645739E+00,-2.441E-02
-1.645729E+00,-3.418E-02
-1.645719E+00,-3.418E-02
-1.645709E+00,-2.441E-02
-1.645699E+00,-1.465E-02
-1.645689E+00,-2.441E-02
-1.645679E+00,-4.883E-03
-1.645669E+00,-2.441E-02
-1.645659E+00,-2.441E-02
-1.645649E+00,-2.441E-02
-1.645639E+00,1.465E-02
-1.645629E+00,-4.883E-03
-1.645619E+00,-2.441E-02
-1.645609E+00,-4.883E-03
-1.645599E+00,-4.883E-03
-1.645589E+00,-1.465E-02
-1.645579E+00,-4.883E-03
-1.645569E+00,-3.418E-02
-1.645559E+00,-1.465E-02
-1.645549E+00,-3.418E-02
-1.645539E+00,-4.883E-03
-1.645529E+00,-4.883E-03
-1.645519E+00,2.441E-02
-1.645509E+00,-2.441E-02
-1.645498E+00,-1.465E-02
-1.645488E+00,4.883E-03
-1.645478E+00,-1.465E-02
-1.645468E+00,-1.465E-02
-1.645458E+00,-4.883E-03
-1.645448E+00,-2.441E-02
-1.645438E+00,-4.883E-03
-1.645428E+00,-3.418E-02
-1.645418E+00,-1.465E-02
-1.645408E+00,-1.465E-02
-1.645398E+00,-1.465E-02
-1.645388E+00,-1.465E-02
-1.645378E+00,-1.465E-02
-1.645368E+00,-2.441E-02
-1.645358E+00,4.883E-03
-1.645348E+00,-4.883E-03
-1.645338E+00,-4.883E-03
-1.645328E+00,-2.441E-02
-1.645318E+00,-1.465E-02
-1.645308E+00,-2.441E-02
-1.645298E+00,-3.418E-02
-1.645288E+00,-5.371E-02
-1.645278E+00,-1.465E-02
-1.645268E+00,-2.441E-02
-1.645258E+00,-2.441E-02
-1.645248E+00,-2.441E-02
-1.645238E+00,-1.465E-02
-1.645228E+00,-1.465E-02
-1.645218E+00,-4.883E-03
-1.645208E+00,-1.465E-02
-1.645198E+00,-2.441E-02
-1.645188E+00,-1.465E-02
-1.645177E+00,-3.418E-02
-1.645167E+00,4.883E-03
-1.645157E+00,4.883E-03
-1.645147E+00,-2.441E-02
-1.645137E+00,2.441E-02
-1.645127E+00,-2.441E-02
-1.645117E+00,-2.441E-02
-1.645107E+00,1.465E-02
-1.645097E+00,-4.883E-03
-1.645087E+00,-4.883E-03
-1.645077E+00,-1.465E-02
-1.645067E+00,-3.418E-02
-1.645057E+00,-4.883E-03
-1.645047E+00,-2.441E-02
-1.645037E+00,-4.883E-03
-1.645027E+00,4.883E-03
-1.645017E+00,-2.441E-02
-1.645007E+00,-3.418E-02
-1.644997E+00,2.441E-02
-1.644987E+00,-4.883E-03
-1.644977E+00,-4.883E-03
-1.644967E+00,-3.418E-02
-1.644957E+00,-4.883E-03
-1.644947E+00,-1.465E-02
-1.644937E+00,-2.441E-02
-1.644927E+00,-1.465E-02
-1.644917E+00,2.441E-02
-1.644907E+00,-3.418E-02
-1.644897E+00,-1.465E-02
-1.644887E+00,-2.441E-02
-1.644877E+00,-2.441E-02
-1.644866E+00,4.883E-03
-1.644856E+00,-4.883E-03
-1.644846E+00,-4.395E-02
-1.644836E+00,-4.883E-03
-1.644826E+00,-2.441E-02
-1.644816E+00,2.441E-02
-1.644806E+00,-3.418E-02
-1.644796E+00,-1.465E-02
-1.644786E+00,-1.465E-02
-1.644776E+00,-1.465E-02
-1.644766E+00,-1.465E-02
-1.644756E+00,-2.441E-02
-1.644746E+00,-2.441E-02
-1.644736E+00,-4.883E-03
-1.644726E+00,-2.441E-02
-1.644716E+00,-4.883E-03
-1.644706E+00,-2.441E-02
-1.644696E+00,4.883E-03
-1.644686E+00,4.883E-03
-1.644676E+00,-1.465E-02
-1.644666E+00,-3.418E-02
-1.644656E+00,-1.465E-02
-1.644646E+00,-3.418E-02
-1.644636E+00,1.465E-02
-1.644626E+00,-1.465E-02
-1.644616E+00,-3.418E-02
-1.644606E+00,-4.883E-03
-1.644596E+00,4.883E-03
-1.644586E+00,-4.883E-03
-1.644576E+00,-4.883E-03
-1.644566E+00,-4.883E-03
-1.644555E+00,4.883E-03
-1.644545E+00,-3.418E-02
-1.644535E+00,1.465E-02
-1.644525E+00,-2.441E-02
-1.644515E+00,-2.441E-02
-1.644505E+00,4.883E-03
-1.644495E+00,-2.441E-02
-1.644485E+00,-2.441E-02
-1.644475E+00,4.883E-03
-1.644465E+00,-3.418E-02
-1.644455E+00,-2.441E-02
-1.644445E+00,-2.441E-02
-1.644435E+00,-4.883E-03
-1.644425E+00,-4.883E-03
-1.644415E+00,-4.883E-03
-1.644405E+00,-4.883E-03
-1.644395E+00,2.441E-02
-1.644385E+00,-3.418E-02
-1.644375E+00,1.465E-02
-1.644365E+00,-1.465E-02
-1.644355E+00,4.883E-03
-1.644345E+00,-2.441E-02
-1.644335E+00,-4.883E-03
-1.644325E+00,-4.883E-03
-1.644315E+00,-1.465E-02
-1.644305E+00,-3.418E-02
-1.644295E+00,-2.441E-02
-1.644285E+00,-2.441E-02
-1.644275E+00,-2.441E-02
-1.644265E+00,-3.418E-02
-1.644255E+00,4.883E-03
-1.644244E+00,-2.441E-02
-1.644234E+00,1.465E-02
-1.644224E+00,-4.883E-03
-1.644214E+00,-4.883E-03
-1.644204E+00,-3.418E-02
-1.644194E+00,-2.441E-02
-1.644184E+00,4.883E-03
-1.644174E+00,-2.441E-02
-1.644164E+00,-4.883E-03
-1.644154E+00,-1.465E-02
-1.644144E+00,-1.465E-02
-1.644134E+00,-4.883E-03
-1.644124E+00,2.441E-02
-1.644114E+00,-1.465E-02
-1.644104E+00,1.465E-02
-1.644094E+00,-3.418E-02
-1.644084E+00,-2.441E-02
-1.644074E+00,-4.883E-03
-1.644064E+00,-4.883E-03
-1.644054E+00,-1.465E-02
-1.644044E+00,-1.465E-02
-1.644034E+00,-1.465E-02
-1.644024E+00,1.465E-02
-1.644014E+00,-2.441E-02
-1.644004E+00,-2.441E-02
-1.643994E+00,4.883E-03
-1.643984E+00,-4.883E-03
-1.643974E+00,1.465E-02
-1.643964E+00,-3.418E-02
-1.643954E+00,-4.883E-03
-1.643944E+00,-1.465E-02
-1.643934E+00,-3.418E-02
-1.643923E+00,-1.465E-02
-1.643913E+00,-3.418E-02
-1.643903E+00,-2.441E-02
-1.643893E+00,4.883E-03
-1.643883E+00,-3.418E-02
-1.643873E+00,-4.883E-03
-1.643863E+00,1.465E-02
-1.643853E+00,-1.465E-02
-1.643843E+00,-3.418E-02
-1.643833E+00,1.465E-02
-1.643823E+00,-4.883E-03
-1.643813E+00,-2.441E-02
-1.643803E+00,-1.465E-02
-1.643793E+00,2.441E-02
-1.643783E+00,-5.371E-02
-1.643773E+00,-2.441E-02
-1.643763E+00,-3.418E-02
-1.643753E+00,4.883E-03
-1.643743E+00,-3.418E-02
-1.643733E+00,-1.465E-02
-1.643723E+00,4.883E-03
-1.643713E+00,-2.441E-02
-1.643703E+00,-2.441E-02
-1.643693E+00,-4.883E-03
-1.643683E+00,-2.441E-02
-1.643673E+00,-4.883E-03
-1.643663E+00,-1.465E-02
-1.643653E+00,4.883E-03
-1.643643E+00,-1.465E-02
-1.643633E+00,-4.883E-03
-1.643623E+00,-3.418E-02
-1.643612E+00,-2.441E-02
-1.643602E+00,-4.883E-03
-1.643592E+00,1.465E-02
-1.643582E+00,-3.418E-02
-1.643572E+00,-3.418E-02
-1.643562E+00,-4.883E-03
-1.643552E+00,-4.883E-03
-1.643542E+00,-4.883E-03
-1.643532E+00,2.441E-02
-1.643522E+00,-2.441E-02
-1.643512E+00,-4.883E-03
-1.643502E+00,-2.441E-02
-1.643492E+00,-4.883E-03
-1.643482E+00,-4.883E-03
-1.643472E+00,1.465E-02
-1.643462E+00,-4.883E-03
-1.643452E+00,-3.418E-02
-1.643442E+00,-1.465E-02
-1.643432E+00,-2.441E-02
-1.643422E+00,-4.395E-02
-1.643412E+00,-2.441E-02
-1.643402E+00,-3.418E-02
-1.643392E+00,-4.883E-03
-1.643382E+00,4.883E-03
-1.643372E+00,4.883E-03
-1.643362E+00,-2.441E-02
-1.643352E+00,-1.465E-02
-1.643342E+00,-4.883E-03
-1.643332E+00,-2.441E-02
-1.643322E+00,-1.465E-02
-1.643312E+00,-1.465E-02
-1.643301E+00,-1.465E-02
-1.643291E+00,-3.418E-02
-1.643281E+00,-3.418E-02
-1.643271E+00,-3.418E-02
-1.643261E+00,-3.418E-02
-1.643251E+00,-4.883E-03
-1.643241E+00,4.883E-03
-1.643231E+00,-4.883E-03
-1.643221E+00,-3.418E-02
-1.643211E+00,-1.465E-02
-1.643201E+00,4.883E-03
-1.643191E+00,-4.883E-03
-1.643181E+00,-4.883E-03
-1.643171E+00,-1.465E-02
-1.643161E+00,-1.465E-02
-1.643151E+00,-4.883E-03
-1.643141E+00,-4.883E-03
-1.643131E+00,1.465E-02
-1.643121E+00,-1.465E-02
-1.643111E+00,4.883E-03
-1.643101E+00,-2.441E-02
-1.643091E+00,-4.883E-03
-1.643081E+00,-1.465E-02
-1.643071E+00,-4.883E-03
-1.643061E+00,-4.883E-03
-1.643051E+00,4.883E-03
-1.643041E+00,-1.465E-02
-1.643031E+00,-4.883E-03
-1.643021E+00,-1.465E-02
-1.643011E+00,-4.883E-03
-1.643001E+00,-1.465E-02
-1.642990E+00,4.883E-03
-1.642980E+00,-3.418E-02
-1.642970E+00,-1.465E-02
-1.642960E+00,-1.465E-02
-1.642950E+00,1.465E-02
-1.642940E+00,-2.441E-02
-1.642930E+00,-4.883E-03
-1.642920E+00,4.883E-03
-1.642910E+00,1.465E-02
-1.642900E+00,-3.418E-02
-1.642890E+00,-1.465E-02
-1.642880E+00,-1.465E-02
-1.642870E+00,-4.883E-03
-1.642860E+00,-4.883E-03
-1.642850E+00,-4.883E-03
-1.642840E+00,-1.465E-02
-1.642830E+00,-1.465E-02
-1.642820E+00,4.883E-03
-1.642810E+00,-4.883E-03
-1.642800E+00,-3.418E-02
-1.642790E+00,-1.465E-02
-1.642780E+00,-4.883E-03
-1.642770E+00,4.883E-03
-1.642760E+00,-2.441E-02
-1.642750E+00,-3.418E-02
-1.642740E+00,4.883E-03
-1.642730E+00,-4.883E-03
-1.642720E+00,-4.883E-03
-1.642710E+00,-4.883E-03
-1.642700E+00,-4.883E-03
-1.642690E+00,-4.883E-03
-1.642680E+00,-3.418E-02
-1.642669E+00,-4.883E-03
-1.642659E+00,-3.418E-02
-1.642649E+00,4.883E-03
-1.642639E+00,-4.883E-03
-1.642629E+00,-1.465E-02
-1.642619E+00,-1.465E-02
-1.642609E+00,-1.465E-02
-1.642599E+00,-3.418E-02
-1.642589E+00,-4.883E-03
-1.642579E+00,-2.441E-02
-1.642569E+00,-4.883E-03
-1.642559E+00,-3.418E-02
-1.642549E+00,-4.883E-03
-1.642539E+00,4.883E-03
-1.642529E+00,-1.465E-02
-1.642519E+00,1.465E-02
-1.642509E+00,-2.441E-02
-1.642499E+00,-4.883E-03
-1.642489E+00,-1.465E-02
-1.642479E+00,-4.883E-03
-1.642469E+00,-1.465E-02
-1.642459E+00,-2.441E-02
-1.642449E+00,-4.883E-03
-1.642439E+00,-1.465E-02
-1.642429E+00,-1.465E-02
-1.642419E+00,-5.371E-02
-1.642409E+00,-1.465E-02
-1.642399E+00,-3.418E-02
-1.642389E+00,-4.883E-03
-1.642379E+00,-2.441E-02
-1.642369E+00,-1.465E-02
-1.642358E+00,4.883E-03
-1.642348E+00,-4.883E-03
-1.642338E+00,-3.418E-02
-1.642328E+00,-4.883E-03
-1.642318E+00,-3.418E-02
-1.642308E+00,-1.465E-02
-1.642298E+00,-4.883E-03
-1.642288E+00,1.465E-02
-1.642278E+00,-4.883E-03
-1.642268E+00,-4.883E-03
-1.642258E+00,-3.418E-02
-1.642248E+00,4.883E-03
-1.642238E+00,-4.883E-03
-1.642228E+00,4.883E-03
-1.642218E+00,-3.418E-02
-1.642208E+00,-1.465E-02
-1.642198E+00,-1.465E-02
-1.642188E+00,-4.883E-03
-1.642178E+00,-2.441E-02
-1.642168E+00,-1.465E-02
-1.642158E+00,-2.441E-02
-1.642148E+00,-4.883E-03
-1.642138E+00,-2.441E-02
-1.642128E+00,4.883E-03
-1.642118E+00,-4.395E-02
-1.642108E+00,-1.465E-02
-1.642098E+00,-2.441E-02
-1.642088E+00,-1.465E-02
-1.642078E+00,-4.883E-03
-1.642068E+00,-1.465E-02
-1.642058E+00,-2.441E-02
-1.642047E+00,2.441E-02
-1.642037E+00,-1.465E-02
-1.642027E+00,4.883E-03
-1.642017E+00,-4.883E-03
-1.642007E+00,-4.883E-03
-1.641997E+00,-2.441E-02
-1.641987E+00,-4.883E-03
-1.641977E+00,-2.441E-02
-1.641967E+00,-4.883E-03
-1.641957E+00,-1.465E-02
-1.641947E+00,-1.465E-02
-1.641937E+00,-5.371E-02
-1.641927E+00,-2.441E-02
-1.641917E+00,4.883E-03
-1.641907E+00,-4.883E-03
-1.641897E+00,-1.465E-02
-1.641887E+00,-3.418E-02
-1.641877E+00,-4.883E-03
-1.641867E+00,-1.465E-02
-1.641857E+00,-2.441E-02
-1.641847E+00,-4.883E-03
-1.641837E+00,-1.465E-02
-1.641827E+00,-2.441E-02
-1.641817E+00,-1.465E-02
-1.641807E+00,1.465E-02
-1.641797E+00,-2.441E-02
-1.641787E+00,-4.883E-03
-1.641777E+00,-4.883E-03
-1.641767E+00,1.465E-02
-1.641757E+00,-2.441E-02
-1.641747E+00,2.441E-02
-1.641736E+00,-1.465E-02
-1.641726E+00,-4.883E-03
-1.641716E+00,-4.883E-03
-1.641706E+00,2.441E-02
-1.641696E+00,-3.418E-02
-1.641686E+00,4.883E-03
-1.641676E+00,-2.441E-02
-1.641666E+00,4.883E-03
-1.641656E+00,-4.883E-03
-1.641646E+00,-1.465E-02
-1.641636E+00,4.883E-03
-1.641626E+00,-2.441E-02
-1.641616E+00,-1.465E-02
-1.641606E+00,-4.883E-03
-1.641596E+00,-3.418E-02
-1.641586E+00,1.465E-02
-1.641576E+00,-5.371E-02
-1.641566E+00,-3.418E-02
-1.641556E+00,-1.465E-02
-1.641546E+00,-4.883E-03
-1.641536E+00,1.465E-02
-1.641526E+00,4.883E-03
-1.641516E+00,-4.883E-03
-1.641506E+00,2.441E-02
-1.641496E+00,4.883E-03
-1.641486E+00,3.418E-02
-1.641476E+00,-1.465E-02
-1.641466E+00,-1.465E-02
-1.641456E+00,4.883E-03
-1.641446E+00,-4.883E-03
-1.641436E+00,4.883E-03
-1.641426E+00,-4.883E-03
-1.641415E+00,-1.465E-02
-1.641405E+00,-4.883E-03
-1.641395E+00,-1.465E-02
-1.641385E+00,1.465E-02
-1.641375E+00,-1.465E-02
-1.641365E+00,-2.441E-02
-1.641355E+00,-1.465E-02
-1.641345E+00,-4.883E-03
-1.641335E+00,-1.465E-02
-1.641325E+00,-4.883E-03
-1.641315E+00,-1.465E-02
-1.641305E+00,3.418E-02
-1.641295E+00,-1.465E-02
-1.641285E+00,-1.465E-02
-1.641275E+00,-1.465E-02
-1.641265E+00,-1.465E-02
-1.641255E+00,-2.441E-02
-1.641245E+00,-4.883E-03
-1.641235E+00,-1.465E-02
-1.641225E+00,4.883E-03
-1.641215E+00,-2.441E-02
-1.641205E+00,1.465E-02
-1.641195E+00,-4.883E-03
-1.641185E+00,-2.441E-02
-1.641175E+00,-3.418E-02
-1.641165E+00,4.883E-03
-1.641155E+00,-4.883E-03
-1.641145E+00,4.883E-03
-1.641135E+00,-3.418E-02
-1.641125E+00,-4.883E-03
-1.641115E+00,-1.465E-02
-1.641104E+00,-4.883E-03
-1.641094E+00,-1.465E-02
-1.641084E+00,-3.418E-02
-1.641074E+00,-3.418E-02
-1.641064E+00,-2.441E-02
-1.641054E+00,4.883E-03
-1.641044E+00,-1.465E-02
-1.641034E+00,-4.883E-03
-1.641024E+00,-4.883E-03
-1.641014E+00,-1.465E-02
-1.641004E+00,-4.883E-03
-1.640994E+00,-4.883E-03
-1.640984E+00,-2.441E-02
-1.640974E+00,-1.465E-02
-1.640964E+00,-2.441E-02
-1.640954E+00,-1.465E-02
-1.640944E+00,4.883E-03
-1.640934E+00,-2.441E-02
-1.640924E+00,-4.883E-03
-1.640914E+00,-4.883E-03
-1.640904E+00,-4.883E-03
-1.640894E+00,-3.418E-02
-1.640884E+00,4.883E-03
-1.640874E+00,-4.883E-03
-1.640864E+00,-3.418E-02
-1.640854E+00,-3.418E-02
-1.640844E+00,-1.465E-02
-1.640834E+00,4.883E-03
-1.640824E+00,-4.883E-03
-1.640814E+00,-2.441E-02
-1.640804E+00,2.441E-02
-1.640793E+00,-3.418E-02
-1.640783E+00,-2.441E-02
-1.640773E+00,-3.418E-02
-1.640763E+00,-4.883E-03
-1.640753E+00,-3.418E-02
-1.640743E+00,-2.441E-02
-1.640733E+00,-3.418E-02
-1.640723E+00,-1.465E-02
-1.640713E+00,-5.371E-02
-1.640703E+00,-4.883E-03
-1.640693E+00,-1.465E-02
-1.640683E+00,-4.883E-03
-1.640673E+00,-4.883E-03
-1.640663E+00,-4.883E-03
-1.640653E+00,-2.441E-02
-1.640643E+00,-1.465E-02
-1.640633E+00,2.441E-02
-1.640623E+00,4.883E-03
-1.640613E+00,-1.465E-02
-1.640603E+00,-4.883E-03
-1.640593E+00,-1.465E-02
-1.640583E+00,-4.883E-03
-1.640573E+00,-5.371E-02
-1.640563E+00,-4.883E-03
-1.640553E+00,-3.418E-02
-1.640543E+00,-1.465E-02
-1.640533E+00,-1.465E-02
-1.640523E+00,-4.883E-03
-1.640513E+00,-3.418E-02
-1.640503E+00,-1.465E-02
-1.640493E+00,-3.418E-02
-1.640482E+00,4.883E-03
-1.640472E+00,-1.465E-02
-1.640462E+00,-2.441E-02
-1.640452E+00,-4.883E-03
-1.640442E+00,-1.465E-02
-1.640432E+00,1.465E-02
-1.640422E+00,-3.418E-02
-1.640412E+00,-2.441E-02
-1.640402E+00,-4.883E-03
-1.640392E+00,-4.883E-03
-1.640382E+00,-4.883E-03
-1.640372E+00,2.441E-02
-1.640362E+00,-4.883E-03
