in s,C1 in V
3.228890E-02,1.465E-02
3.229395E-02,-1.465E-02
3.229901E-02,4.883E-03
3.230406E-02,3.418E-02
3.230912E-02,4.883E-03
3.231418E-02,4.883E-03
3.231923E-02,4.883E-03
3.232429E-02,4.883E-03
3.232934E-02,2.441E-02
3.233440E-02,-4.883E-03
3.233946E-02,-4.883E-03
3.234451E-02,-4.883E-03
3.234957E-02,-4.883E-03
3.235462E-02,1.465E-02
3.235968E-02,-2.441E-02
3.236474E-02,-4.883E-03
3.236979E-02,4.883E-03
3.237485E-02,-4.883E-03
3.237990E-02,2.441E-02
3.238496E-02,4.883E-03
3.239002E-02,-1.465E-02
3.239507E-02,-4.883E-03
3.240013E-02,-1.465E-02
3.240518E-02,-1.465E-02
3.241024E-02,4.883E-03
3.241530E-02,4.883E-03
3.242035E-02,4.883E-03
3.242541E-02,-4.883E-03
3.243046E-02,-1.465E-02
3.243552E-02,-4.883E-03
3.244058E-02,4.883E-03
3.244563E-02,-4.883E-03
3.245069E-02,1.465E-02
3.245574E-02,4.883E-03
3.246080E-02,4.883E-03
3.246586E-02,1.465E-02
3.247091E-02,4.883E-03
3.247597E-02,4.883E-03
3.248102E-02,-4.883E-03
3.248608E-02,-2.441E-02
3.249114E-02,4.883E-03
3.249619E-02,-4.883E-03
3.250125E-02,4.883E-03
3.250630E-02,4.883E-03
3.251136E-02,-4.883E-03
3.251642E-02,-4.883E-03
3.252147E-02,-4.883E-03
3.252653E-02,4.883E-03
3.253158E-02,-4.883E-03
3.253664E-02,1.465E-02
3.254170E-02,4.883E-03
3.254675E-02,2.441E-02
3.255181E-02,-2.441E-02
3.255686E-02,-4.883E-03
3.256192E-02,-2.441E-02
3.256698E-02,1.465E-02
3.257203E-02,-1.465E-02
3.257709E-02,2.441E-02
3.258214E-02,-4.883E-03
3.258720E-02,-2.441E-02
3.259226E-02,4.883E-03
3.259731E-02,-1.465E-02
3.260237E-02,4.883E-03
3.260742E-02,-2.441E-02
3.261248E-02,4.883E-03
3.261754E-02,1.465E-02
3.262259E-02,1.465E-02
3.262765E-02,-4.883E-03
3.263270E-02,3.418E-02
3.263776E-02,1.465E-02
3.264282E-02,2.441E-02
3.264787E-02,4.883E-03
3.265293E-02,-4.883E-03
3.265798E-02,-4.883E-03
3.266304E-02,-4.883E-03
3.266810E-02,-4.883E-03
3.267315E-02,-4.883E-03
3.267821E-02,4.883E-03
3.268326E-02,-2.441E-02
3.268832E-02,-1.465E-02
3.269338E-02,-4.883E-03
3.269843E-02,4.883E-03
3.270349E-02,4.883E-03
3.270854E-02,4.883E-03
3.271360E-02,4.883E-03
3.271866E-02,4.883E-03
3.272371E-02,-4.883E-03
3.272877E-02,4.883E-03
3.273382E-02,4.883E-03
3.273888E-02,1.465E-02
3.274394E-02,-4.883E-03
3.274899E-02,-4.883E-03
3.275405E-02,1.465E-02
3.275910E-02,1.465E-02
3.276416E-02,4.883E-03
3.276922E-02,1.465E-02
3.277427E-02,4.883E-03
3.277933E-02,3.418E-02
3.278438E-02,4.883E-03
3.278944E-02,-4.883E-03
3.279450E-02,1.465E-02
3.279955E-02,1.465E-02
3.280461E-02,4.883E-03
3.280966E-02,4.883E-03
3.281472E-02,1.465E-02
3.281978E-02,2.441E-02
3.282483E-02,2.441E-02
3.282989E-02,4.883E-03
3.283494E-02,4.883E-03
3.284000E-02,-3.418E-02
3.284506E-02,2.441E-02
3.285011E-02,-4.883E-03
3.285517E-02,1.465E-02
3.286022E-02,2.441E-02
3.286528E-02,-4.883E-03
3.287034E-02,-4.883E-03
3.287539E-02,1.465E-02
3.288045E-02,1.465E-02
3.288550E-02,4.883E-03
3.289056E-02,4.883E-03
3.289562E-02,2.441E-02
3.290067E-02,-4.883E-03
3.290573E-02,4.883E-03
3.291078E-02,4.883E-03
3.291584E-02,-4.883E-03
3.292090E-02,2.441E-02
3.292595E-02,1.465E-02
3.293101E-02,1.465E-02
3.293606E-02,4.883E-03
3.294112E-02,-4.883E-03
3.294618E-02,4.883E-03
3.295123E-02,4.883E-03
3.295629E-02,3.418E-02
3.296134E-02,1.465E-02
3.296640E-02,4.883E-03
3.297146E-02,-4.883E-03
3.297651E-02,4.883E-03
3.298157E-02,1.465E-02
3.298662E-02,4.883E-03
3.299168E-02,-4.883E-03
3.299674E-02,4.395E-02
3.300179E-02,2.441E-02
3.300685E-02,4.883E-03
3.301190E-02,1.465E-02
3.301696E-02,-4.883E-03
3.302202E-02,1.465E-02
3.302707E-02,-4.883E-03
3.303213E-02,-4.883E-03
3.303718E-02,-4.883E-03
3.304224E-02,-4.883E-03
3.304730E-02,4.883E-03
3.305235E-02,4.883E-03
3.305741E-02,2.441E-02
3.306246E-02,4.883E-03
3.306752E-02,-1.465E-02
3.307258E-02,-4.883E-03
3.307763E-02,4.883E-03
3.308269E-02,-4.883E-03
3.308774E-02,4.883E-03
3.309280E-02,4.883E-03
3.309786E-02,1.465E-02
3.310291E-02,-1.465E-02
3.310797E-02,4.883E-03
3.311302E-02,2.441E-02
3.311808E-02,4.883E-03
3.312314E-02,-4.883E-03
3.312819E-02,1.465E-02
3.313325E-02,-4.883E-03
3.313830E-02,-1.465E-02
3.314336E-02,4.883E-03
3.314842E-02,-1.465E-02
3.315347E-02,-4.883E-03
3.315853E-02,-4.883E-03
3.316358E-02,4.883E-03
3.316864E-02,-2.441E-02
3.317370E-02,4.883E-03
3.317875E-02,-4.883E-03
3.318381E-02,-4.883E-03
3.318886E-02,4.883E-03
3.319392E-02,4.883E-03
3.319898E-02,-4.883E-03
3.320403E-02,-2.441E-02
3.320909E-02,-4.883E-03
3.321414E-02,4.883E-03
3.321920E-02,1.465E-02
3.322426E-02,4.883E-03
3.322931E-02,4.883E-03
3.323437E-02,4.883E-03
3.323942E-02,1.465E-02
3.324448E-02,-2.441E-02
3.324954E-02,4.883E-03
3.325459E-02,4.883E-03
3.325965E-02,4.883E-03
3.326470E-02,-2.441E-02
3.326976E-02,-4.883E-03
3.327482E-02,2.441E-02
3.327987E-02,4.883E-03
3.328493E-02,-4.883E-03
3.328998E-02,-2.441E-02
3.329504E-02,-1.465E-02
3.330010E-02,-4.883E-03
3.330515E-02,-1.465E-02
3.331021E-02,4.883E-03
3.331526E-02,4.883E-03
3.332032E-02,4.883E-03
3.332538E-02,1.465E-02
3.333043E-02,2.441E-02
3.333549E-02,1.465E-02
3.334054E-02,3.418E-02
3.334560E-02,-4.883E-03
3.335066E-02,1.465E-02
3.335571E-02,-4.883E-03
3.336077E-02,3.418E-02
3.336582E-02,-4.883E-03
3.337088E-02,-4.883E-03
3.337594E-02,1.465E-02
3.338099E-02,4.883E-03
3.338605E-02,-1.465E-02
3.339110E-02,-4.883E-03
3.339616E-02,4.883E-03
3.340122E-02,1.465E-02
3.340627E-02,4.883E-03
3.341133E-02,3.418E-02
3.341638E-02,1.465E-02
3.342144E-02,-4.883E-03
3.342650E-02,1.465E-02
3.343155E-02,-4.883E-03
3.343661E-02,1.465E-02
3.344166E-02,4.883E-03
3.344672E-02,-3.418E-02
3.345178E-02,-1.465E-02
3.345683E-02,-1.465E-02
3.346189E-02,4.883E-03
3.346694E-02,-4.883E-03
3.347200E-02,2.441E-02
3.347706E-02,-1.465E-02
3.348211E-02,2.441E-02
3.348717E-02,-4.883E-03
3.349222E-02,4.883E-03
3.349728E-02,2.441E-02
3.350234E-02,4.883E-03
3.350739E-02,-1.465E-02
3.351245E-02,4.883E-03
3.351750E-02,2.441E-02
3.352256E-02,2.441E-02
3.352762E-02,3.418E-02
3.353267E-02,1.465E-02
3.353773E-02,4.883E-03
3.354278E-02,2.441E-02
3.354784E-02,2.441E-02
3.355290E-02,4.883E-03
3.355795E-02,4.883E-03
3.356301E-02,-1.465E-02
3.356806E-02,2.441E-02
3.357312E-02,4.883E-03
3.357818E-02,1.465E-02
3.358323E-02,-4.883E-03
3.358829E-02,-4.883E-03
3.359334E-02,1.465E-02
3.359840E-02,4.883E-03
3.360346E-02,1.465E-02
3.360851E-02,4.883E-03
3.361357E-02,2.441E-02
3.361862E-02,1.465E-02
3.362368E-02,1.465E-02
3.362874E-02,2.441E-02
3.363379E-02,3.418E-02
3.363885E-02,4.883E-03
3.364390E-02,-1.465E-02
3.364896E-02,-4.883E-03
3.365402E-02,1.465E-02
3.365907E-02,1.465E-02
3.366413E-02,2.441E-02
3.366918E-02,2.441E-02
3.367424E-02,-4.883E-03
3.367930E-02,-4.883E-03
3.368435E-02,4.883E-03
3.368941E-02,-1.465E-02
3.369446E-02,2.441E-02
3.369952E-02,-4.883E-03
3.370458E-02,3.418E-02
3.370963E-02,2.441E-02
3.371469E-02,2.441E-02
3.371974E-02,2.441E-02
3.372480E-02,4.883E-03
3.372986E-02,4.883E-03
3.373491E-02,2.441E-02
3.373997E-02,4.883E-03
3.374502E-02,-2.441E-02
3.375008E-02,4.883E-03
3.375514E-02,-1.465E-02
3.376019E-02,-1.465E-02
3.376525E-02,1.465E-02
3.377030E-02,-1.465E-02
3.377536E-02,4.883E-03
3.378042E-02,4.883E-03
3.378547E-02,1.465E-02
3.379053E-02,1.465E-02
3.379558E-02,2.441E-02
3.380064E-02,4.883E-03
3.380570E-02,2.441E-02
3.381075E-02,-4.883E-03
3.381581E-02,4.883E-03
3.382086E-02,-2.441E-02
3.382592E-02,1.465E-02
3.383098E-02,4.883E-03
3.383603E-02,-1.465E-02
3.384109E-02,-1.465E-02
3.384614E-02,4.883E-03
3.385120E-02,4.883E-03
3.385626E-02,-1.465E-02
3.386131E-02,1.465E-02
3.386637E-02,2.441E-02
3.387142E-02,1.465E-02
3.387648E-02,1.465E-02
3.388154E-02,-4.883E-03
3.388659E-02,-4.883E-03
3.389165E-02,-4.883E-03
3.389670E-02,4.883E-03
3.390176E-02,-1.465E-02
3.390682E-02,4.883E-03
3.391187E-02,4.883E-03
3.391693E-02,4.883E-03
3.392198E-02,2.441E-02
3.392704E-02,4.883E-03
3.393210E-02,1.465E-02
3.393715E-02,-1.465E-02
3.394221E-02,3.418E-02
3.394726E-02,2.441E-02
3.395232E-02,-4.883E-03
3.395738E-02,3.418E-02
3.396243E-02,4.883E-03
3.396749E-02,-4.883E-03
3.397254E-02,-1.465E-02
3.397760E-02,4.883E-03
3.398266E-02,4.883E-03
3.398771E-02,-1.465E-02
3.399277E-02,2.441E-02
3.399782E-02,1.465E-02
3.400288E-02,3.418E-02
3.400794E-02,-4.883E-03
3.401299E-02,-4.883E-03
3.401805E-02,4.883E-03
3.402310E-02,4.883E-03
3.402816E-02,2.441E-02
3.403322E-02,1.465E-02
3.403827E-02,1.465E-02
3.404333E-02,1.465E-02
3.404838E-02,4.883E-03
3.405344E-02,2.441E-02
3.405850E-02,-4.883E-03
3.406355E-02,1.465E-02
3.406861E-02,4.883E-03
3.407366E-02,-4.883E-03
3.407872E-02,-2.441E-02
3.408378E-02,4.883E-03
3.408883E-02,1.465E-02
3.409389E-02,4.883E-03
3.409894E-02,4.883E-03
3.410400E-02,-1.465E-02
3.410906E-02,4.883E-03
3.411411E-02,4.883E-03
3.411917E-02,1.465E-02
3.412422E-02,-4.883E-03
3.412928E-02,4.883E-03
3.413434E-02,-4.883E-03
3.413939E-02,4.883E-03
3.414445E-02,1.465E-02
3.414950E-02,4.883E-03
3.415456E-02,2.441E-02
3.415962E-02,-4.883E-03
3.416467E-02,4.883E-03
3.416973E-02,-4.883E-03
3.417478E-02,1.465E-02
3.417984E-02,4.883E-03
3.418490E-02,2.441E-02
3.418995E-02,4.883E-03
3.419501E-02,-4.883E-03
3.420006E-02,-4.883E-03
3.420512E-02,-4.883E-03
3.421018E-02,-4.883E-03
3.421523E-02,2.441E-02
3.422029E-02,4.883E-03
3.422534E-02,-1.465E-02
3.423040E-02,-1.465E-02
3.423546E-02,-4.883E-03
3.424051E-02,1.465E-02
3.424557E-02,4.883E-03
3.425062E-02,2.441E-02
3.425568E-02,1.465E-02
3.426074E-02,4.883E-03
3.426579E-02,-4.883E-03
3.427085E-02,4.883E-03
3.427590E-02,-4.883E-03
3.428096E-02,2.441E-02
3.428602E-02,4.883E-03
3.429107E-02,-4.883E-03
3.429613E-02,1.465E-02
3.430118E-02,-4.883E-03
3.430624E-02,-4.883E-03
3.431130E-02,4.883E-03
3.431635E-02,4.883E-03
3.432141E-02,4.883E-03
3.432646E-02,4.883E-03
3.433152E-02,-4.883E-03
3.433658E-02,-1.465E-02
3.434163E-02,-1.465E-02
3.434669E-02,1.465E-02
3.435174E-02,2.441E-02
3.435680E-02,2.441E-02
3.436186E-02,4.883E-03
3.436691E-02,4.883E-03
3.437197E-02,4.883E-03
3.437702E-02,2.441E-02
3.438208E-02,4.883E-03
3.438714E-02,4.883E-03
3.439219E-02,4.395E-02
3.439725E-02,1.465E-02
3.440230E-02,-2.441E-02
3.440736E-02,4.883E-03
3.441242E-02,-4.883E-03
3.441747E-02,4.883E-03
3.442253E-02,4.883E-03
3.442758E-02,1.465E-02
3.443264E-02,4.883E-03
3.443770E-02,4.883E-03
3.444275E-02,3.418E-02
3.444781E-02,1.465E-02
3.445286E-02,-4.883E-03
3.445792E-02,1.465E-02
3.446298E-02,4.883E-03
3.446803E-02,4.883E-03
3.447309E-02,1.465E-02
3.447814E-02,1.465E-02
3.448320E-02,1.465E-02
3.448826E-02,4.883E-03
3.449331E-02,-4.883E-03
3.449837E-02,2.441E-02
3.450342E-02,4.883E-03
3.450848E-02,-1.465E-02
3.451354E-02,1.465E-02
3.451859E-02,-2.441E-02
3.452365E-02,4.883E-03
3.452870E-02,2.441E-02
3.453376E-02,-2.441E-02
3.453882E-02,4.883E-03
3.454387E-02,1.465E-02
3.454893E-02,-4.883E-03
3.455398E-02,2.441E-02
3.455904E-02,-1.465E-02
3.456410E-02,1.465E-02
3.456915E-02,1.465E-02
3.457421E-02,-4.883E-03
3.457926E-02,2.441E-02
3.458432E-02,-4.883E-03
3.458938E-02,1.465E-02
3.459443E-02,2.441E-02
3.459949E-02,1.465E-02
3.460454E-02,2.441E-02
3.460960E-02,1.465E-02
3.461466E-02,3.418E-02
3.461971E-02,2.441E-02
3.462477E-02,4.883E-03
3.462982E-02,-4.883E-03
3.463488E-02,-1.465E-02
3.463994E-02,2.441E-02
3.464499E-02,1.465E-02
3.465005E-02,-4.883E-03
3.465510E-02,-4.883E-03
3.466016E-02,-1.465E-02
3.466522E-02,2.441E-02
3.467027E-02,-4.883E-03
3.467533E-02,1.465E-02
3.468038E-02,1.465E-02
3.468544E-02,1.465E-02
3.469050E-02,-2.441E-02
3.469555E-02,-3.418E-02
3.470061E-02,4.883E-03
3.470566E-02,-4.883E-03
3.471072E-02,-2.441E-02
3.471578E-02,1.465E-02
3.472083E-02,2.441E-02
3.472589E-02,-1.465E-02
3.473094E-02,-1.465E-02
3.473600E-02,4.883E-03
3.474106E-02,4.883E-03
3.474611E-02,3.418E-02
3.475117E-02,4.883E-03
3.475622E-02,2.441E-02
3.476128E-02,1.465E-02
3.476634E-02,4.883E-03
3.477139E-02,4.883E-03
3.477645E-02,4.883E-03
3.478150E-02,1.465E-02
3.478656E-02,4.883E-03
3.479162E-02,4.883E-03
3.479667E-02,4.883E-03
3.480173E-02,-2.441E-02
3.480678E-02,4.883E-03
3.481184E-02,2.441E-02
3.481690E-02,4.883E-03
3.482195E-02,-4.883E-03
3.482701E-02,1.465E-02
3.483206E-02,4.883E-03
3.483712E-02,-1.465E-02
3.484218E-02,4.883E-03
3.484723E-02,4.883E-03
3.485229E-02,2.441E-02
3.485734E-02,-4.883E-03
3.486240E-02,4.883E-03
3.486746E-02,1.465E-02
3.487251E-02,1.465E-02
3.487757E-02,-4.883E-03
3.488262E-02,2.441E-02
3.488768E-02,4.883E-03
3.489274E-02,4.883E-03
3.489779E-02,4.883E-03
3.490285E-02,1.465E-02
3.490790E-02,-2.441E-02
3.491296E-02,-4.883E-03
3.491802E-02,4.883E-03
3.492307E-02,-1.465E-02
3.492813E-02,4.883E-03
3.493318E-02,3.418E-02
3.493824E-02,4.883E-03
3.494330E-02,-1.465E-02
3.494835E-02,1.465E-02
3.495341E-02,1.465E-02
3.495846E-02,-4.883E-03
3.496352E-02,2.441E-02
3.496858E-02,-2.441E-02
3.497363E-02,1.465E-02
3.497869E-02,4.883E-03
3.498374E-02,1.465E-02
3.498880E-02,-4.883E-03
3.499386E-02,1.465E-02
3.499891E-02,1.465E-02
3.500397E-02,4.883E-03
3.500902E-02,2.441E-02
3.501408E-02,4.883E-03
3.501914E-02,4.883E-03
3.502419E-02,1.465E-02
3.502925E-02,4.883E-03
3.503430E-02,4.883E-03
3.503936E-02,4.883E-03
3.504442E-02,4.883E-03
3.504947E-02,4.883E-03
3.505453E-02,4.883E-03
3.505958E-02,4.883E-03
3.506464E-02,2.441E-02
3.506970E-02,4.883E-03
3.507475E-02,1.465E-02
3.507981E-02,1.465E-02
3.508486E-02,2.441E-02
3.508992E-02,4.883E-03
3.509498E-02,-4.883E-03
3.510003E-02,3.418E-02
3.510509E-02,1.465E-02
3.511014E-02,1.465E-02
3.511520E-02,-4.883E-03
3.512026E-02,-4.883E-03
3.512531E-02,4.883E-03
3.513037E-02,1.465E-02
3.513542E-02,2.441E-02
3.514048E-02,4.883E-03
3.514554E-02,-4.883E-03
3.515059E-02,4.883E-03
3.515565E-02,-2.441E-02
3.516070E-02,1.465E-02
3.516576E-02,4.883E-03
3.517082E-02,-1.465E-02
3.517587E-02,2.441E-02
3.518093E-02,4.883E-03
3.518598E-02,4.883E-03
3.519104E-02,4.883E-03
3.519610E-02,4.883E-03
3.520115E-02,1.465E-02
3.520621E-02,2.441E-02
3.521126E-02,4.883E-03
3.521632E-02,1.465E-02
3.522138E-02,4.883E-03
3.522643E-02,4.883E-03
3.523149E-02,3.418E-02
3.523654E-02,-4.883E-03
3.524160E-02,4.883E-03
3.524666E-02,1.465E-02
3.525171E-02,4.883E-03
3.525677E-02,-3.418E-02
3.526182E-02,1.465E-02
3.526688E-02,-4.883E-03
3.527194E-02,2.441E-02
3.527699E-02,4.883E-03
3.528205E-02,4.883E-03
3.528710E-02,-4.883E-03
3.529216E-02,3.418E-02
3.529722E-02,4.883E-03
3.530227E-02,3.418E-02
3.530733E-02,3.418E-02
3.531238E-02,1.465E-02
3.531744E-02,4.883E-03
3.532250E-02,1.465E-02
3.532755E-02,2.441E-02
3.533261E-02,1.465E-02
3.533766E-02,2.441E-02
3.534272E-02,1.465E-02
3.534778E-02,4.883E-03
3.535283E-02,2.441E-02
3.535789E-02,4.883E-03
3.536294E-02,4.883E-03
3.536800E-02,2.441E-02
3.537306E-02,3.418E-02
3.537811E-02,4.883E-03
3.538317E-02,4.883E-03
3.538822E-02,4.883E-03
3.539328E-02,4.883E-03
3.539834E-02,-4.883E-03
3.540339E-02,-4.883E-03
3.540845E-02,4.883E-03
3.541350E-02,-4.883E-03
3.541856E-02,4.883E-03
3.542362E-02,-2.441E-02
3.542867E-02,3.418E-02
3.543373E-02,1.465E-02
3.543878E-02,4.883E-03
3.544384E-02,-2.441E-02
3.544890E-02,4.395E-02
3.545395E-02,1.465E-02
3.545901E-02,4.883E-03
3.546406E-02,4.883E-03
3.546912E-02,-4.883E-03
3.547418E-02,-3.418E-02
3.547923E-02,4.883E-03
3.548429E-02,4.883E-03
3.548934E-02,1.465E-02
3.549440E-02,4.883E-03
3.549946E-02,-4.883E-03
3.550451E-02,-1.465E-02
3.550957E-02,-4.883E-03
3.551462E-02,-4.883E-03
3.551968E-02,-4.883E-03
3.552474E-02,2.441E-02
3.552979E-02,4.883E-03
3.553485E-02,2.441E-02
3.553990E-02,4.883E-03
3.554496E-02,-4.883E-03
3.555002E-02,-4.883E-03
3.555507E-02,4.883E-03
3.556013E-02,1.465E-02
3.556518E-02,4.883E-03
3.557024E-02,1.465E-02
3.557530E-02,-4.883E-03
3.558035E-02,2.441E-02
3.558541E-02,2.441E-02
3.559046E-02,4.883E-03
3.559552E-02,1.465E-02
3.560058E-02,-4.883E-03
3.560563E-02,1.465E-02
3.561069E-02,2.441E-02
3.561574E-02,-4.883E-03
3.562080E-02,-1.465E-02
3.562586E-02,1.465E-02
3.563091E-02,4.883E-03
3.563597E-02,4.883E-03
3.564102E-02,-2.441E-02
3.564608E-02,4.883E-03
3.565114E-02,4.883E-03
3.565619E-02,1.465E-02
3.566125E-02,4.883E-03
3.566630E-02,1.465E-02
3.567136E-02,2.441E-02
3.567642E-02,4.883E-03
3.568147E-02,1.465E-02
3.568653E-02,-4.883E-03
3.569158E-02,-1.465E-02
3.569664E-02,2.441E-02
3.570170E-02,4.883E-03
3.570675E-02,4.883E-03
3.571181E-02,4.883E-03
3.571686E-02,4.883E-03
3.572192E-02,4.883E-03
3.572698E-02,4.883E-03
3.573203E-02,-4.883E-03
3.573709E-02,2.441E-02
3.574214E-02,-2.441E-02
3.574720E-02,2.441E-02
3.575226E-02,4.883E-03
3.575731E-02,1.465E-02
3.576237E-02,-4.883E-03
3.576742E-02,2.441E-02
3.577248E-02,2.441E-02
3.577754E-02,4.883E-03
3.578259E-02,4.883E-03
3.578765E-02,-4.883E-03
3.579270E-02,-2.441E-02
3.579776E-02,1.465E-02
3.580282E-02,4.883E-03
3.580787E-02,1.465E-02
3.581293E-02,-4.883E-03
3.581798E-02,1.465E-02
3.582304E-02,1.465E-02
3.582810E-02,-1.465E-02
3.583315E-02,4.883E-03
3.583821E-02,3.418E-02
3.584326E-02,4.883E-03
3.584832E-02,2.441E-02
3.585338E-02,-4.883E-03
3.585843E-02,1.465E-02
3.586349E-02,-4.883E-03
3.586854E-02,1.465E-02
3.587360E-02,4.883E-03
3.587866E-02,-3.418E-02
3.588371E-02,-4.883E-03
3.588877E-02,2.441E-02
3.589382E-02,4.883E-03
3.589888E-02,-2.441E-02
3.590394E-02,-2.441E-02
3.590899E-02,4.883E-03
3.591405E-02,-4.883E-03
3.591910E-02,4.883E-03
3.592416E-02,4.883E-03
3.592922E-02,4.883E-03
3.593427E-02,1.465E-02
3.593933E-02,-4.883E-03
3.594438E-02,2.441E-02
3.594944E-02,2.441E-02
3.595450E-02,-3.418E-02
3.595955E-02,-2.441E-02
3.596461E-02,1.465E-02
3.596966E-02,2.441E-02
3.597472E-02,-4.883E-03
3.597978E-02,3.418E-02
3.598483E-02,4.883E-03
3.598989E-02,4.883E-03
3.599494E-02,4.883E-03
3.600000E-02,1.465E-02
3.600506E-02,1.465E-02
3.601011E-02,2.441E-02
3.601517E-02,1.465E-02
3.602022E-02,4.883E-03
3.602528E-02,4.883E-03
3.603034E-02,1.465E-02
3.603539E-02,3.418E-02
3.604045E-02,4.883E-03
3.604550E-02,2.441E-02
3.605056E-02,1.465E-02
3.605562E-02,2.441E-02
3.606067E-02,-4.883E-03
3.606573E-02,4.883E-03
3.607078E-02,1.465E-02
3.607584E-02,-1.465E-02
3.608090E-02,-2.441E-02
3.608595E-02,3.418E-02
3.609101E-02,1.465E-02
3.609606E-02,-4.883E-03
3.610112E-02,-1.465E-02
3.610618E-02,1.465E-02
3.611123E-02,4.883E-03
3.611629E-02,4.883E-03
3.612134E-02,1.465E-02
3.612640E-02,2.441E-02
3.613146E-02,-4.883E-03
3.613651E-02,-4.883E-03
3.614157E-02,-1.465E-02
3.614662E-02,-4.883E-03
3.615168E-02,1.465E-02
3.615674E-02,4.883E-03
3.616179E-02,4.883E-03
3.616685E-02,1.465E-02
3.617190E-02,3.418E-02
3.617696E-02,-1.465E-02
3.618202E-02,-4.883E-03
3.618707E-02,-2.441E-02
3.619213E-02,4.883E-03
3.619718E-02,4.883E-03
3.620224E-02,-1.465E-02
3.620730E-02,-2.441E-02
3.621235E-02,4.883E-03
3.621741E-02,4.883E-03
3.622246E-02,2.441E-02
3.622752E-02,1.465E-02
3.623258E-02,1.465E-02
3.623763E-02,4.883E-03
3.624269E-02,1.465E-02
3.624774E-02,4.883E-03
3.625280E-02,-1.465E-02
3.625786E-02,4.883E-03
3.626291E-02,-4.883E-03
3.626797E-02,-1.465E-02
3.627302E-02,-4.883E-03
3.627808E-02,1.465E-02
3.628314E-02,4.883E-03
3.628819E-02,4.883E-03
3.629325E-02,-4.883E-03
3.629830E-02,4.883E-03
3.630336E-02,-4.883E-03
3.630842E-02,2.441E-02
3.631347E-02,1.465E-02
3.631853E-02,1.465E-02
3.632358E-02,1.465E-02
3.632864E-02,-1.465E-02
3.633370E-02,4.883E-03
3.633875E-02,4.883E-03
3.634381E-02,-4.883E-03
3.634886E-02,4.883E-03
3.635392E-02,-4.883E-03
3.635898E-02,-4.883E-03
3.636403E-02,1.465E-02
3.636909E-02,-4.883E-03
3.637414E-02,-2.441E-02
3.637920E-02,-4.883E-03
3.638426E-02,3.418E-02
3.638931E-02,4.883E-03
3.639437E-02,1.465E-02
3.639942E-02,1.465E-02
3.640448E-02,1.465E-02
3.640954E-02,4.883E-03
3.641459E-02,-4.883E-03
3.641965E-02,1.465E-02
3.642470E-02,4.883E-03
3.642976E-02,1.465E-02
3.643482E-02,4.883E-03
3.643987E-02,4.883E-03
3.644493E-02,2.441E-02
3.644998E-02,1.465E-02
3.645504E-02,1.465E-02
3.646010E-02,1.465E-02
3.646515E-02,-1.465E-02
3.647021E-02,4.883E-03
3.647526E-02,-4.883E-03
3.648032E-02,4.883E-03
3.648538E-02,-1.465E-02
3.649043E-02,-2.441E-02
3.649549E-02,4.883E-03
3.650054E-02,-1.465E-02
3.650560E-02,-4.883E-03
3.651066E-02,-4.883E-03
3.651571E-02,1.465E-02
3.652077E-02,1.465E-02
3.652582E-02,4.883E-03
3.653088E-02,4.883E-03
3.653594E-02,2.441E-02
3.654099E-02,2.441E-02
3.654605E-02,2.441E-02
3.655110E-02,4.883E-03
3.655616E-02,4.883E-03
3.656122E-02,-4.883E-03
3.656627E-02,-4.883E-03
3.657133E-02,-4.883E-03
3.657638E-02,4.883E-03
3.658144E-02,-4.883E-03
3.658650E-02,4.883E-03
3.659155E-02,4.883E-03
3.659661E-02,-1.465E-02
3.660166E-02,-4.883E-03
3.660672E-02,-1.465E-02
3.661178E-02,2.441E-02
3.661683E-02,-1.465E-02
3.662189E-02,2.441E-02
3.662694E-02,1.465E-02
3.663200E-02,-1.465E-02
3.663706E-02,1.465E-02
3.664211E-02,4.883E-03
3.664717E-02,-4.883E-03
3.665222E-02,4.883E-03
3.665728E-02,-4.883E-03
3.666234E-02,4.883E-03
3.666739E-02,-4.883E-03
3.667245E-02,4.883E-03
3.667750E-02,4.883E-03
3.668256E-02,1.465E-02
3.668762E-02,2.441E-02
3.669267E-02,2.441E-02
3.669773E-02,1.465E-02
3.670278E-02,-1.465E-02
3.670784E-02,4.883E-03
3.671290E-02,1.465E-02
3.671795E-02,4.883E-03
3.672301E-02,1.465E-02
3.672806E-02,-4.883E-03
3.673312E-02,-4.883E-03
3.673818E-02,4.883E-03
3.674323E-02,1.465E-02
3.674829E-02,-1.465E-02
3.675334E-02,1.465E-02
3.675840E-02,4.883E-03
3.676346E-02,-1.465E-02
3.676851E-02,-1.465E-02
3.677357E-02,3.418E-02
3.677862E-02,-4.883E-03
3.678368E-02,4.883E-03
3.678874E-02,-2.441E-02
3.679379E-02,-1.465E-02
3.679885E-02,2.441E-02
3.680390E-02,-4.883E-03
3.680896E-02,2.441E-02
3.681402E-02,4.883E-03
3.681907E-02,-4.883E-03
3.682413E-02,4.883E-03
3.682918E-02,4.883E-03
3.683424E-02,-4.883E-03
3.683930E-02,1.465E-02
3.684435E-02,4.883E-03
3.684941E-02,4.883E-03
3.685446E-02,4.883E-03
3.685952E-02,4.883E-03
3.686458E-02,-4.883E-03
3.686963E-02,-4.883E-03
3.687469E-02,-4.883E-03
3.687974E-02,4.883E-03
3.688480E-02,-4.883E-03
3.688986E-02,-4.883E-03
3.689491E-02,2.441E-02
