in s,C2 in V
5.57604E-01,2.92435E-01
5.57654E-01,2.92511E-01
5.57704E-01,2.92557E-01
5.57754E-01,2.92633E-01
5.57804E-01,2.92618E-01
5.57855E-01,2.92496E-01
5.57905E-01,2.92618E-01
5.57955E-01,2.92542E-01
5.58005E-01,2.92633E-01
5.58055E-01,2.92618E-01
5.58105E-01,2.92679E-01
5.58156E-01,2.92633E-01
5.58206E-01,2.92664E-01
5.58256E-01,2.92603E-01
5.58306E-01,2.92618E-01
5.58356E-01,2.92633E-01
5.58406E-01,2.92572E-01
5.58457E-01,2.92588E-01
5.58507E-01,2.92572E-01
5.58557E-01,2.92618E-01
5.58607E-01,2.92710E-01
5.58657E-01,2.92695E-01
5.58707E-01,2.92725E-01
5.58757E-01,2.92740E-01
5.58808E-01,2.92649E-01
5.58858E-01,2.92649E-01
5.58908E-01,2.92664E-01
5.58958E-01,2.92588E-01
5.59008E-01,2.92633E-01
5.59058E-01,2.92695E-01
5.59109E-01,2.92695E-01
5.59159E-01,2.92817E-01
5.59209E-01,2.92817E-01
5.59259E-01,2.92756E-01
5.59309E-01,2.92649E-01
5.59359E-01,2.92633E-01
5.59410E-01,2.92618E-01
5.59460E-01,2.92679E-01
5.59510E-01,2.92633E-01
5.59560E-01,2.92679E-01
5.59610E-01,2.92695E-01
5.59660E-01,2.92725E-01
5.59711E-01,2.92695E-01
5.59761E-01,2.92710E-01
5.59811E-01,2.92633E-01
5.59861E-01,2.92756E-01
5.59911E-01,2.92725E-01
5.59961E-01,2.92710E-01
5.60011E-01,2.92725E-01
5.60062E-01,2.92740E-01
5.60112E-01,2.92740E-01
5.60162E-01,2.92740E-01
5.60212E-01,2.92817E-01
5.60262E-01,2.92786E-01
5.60312E-01,2.92771E-01
5.60363E-01,2.92801E-01
5.60413E-01,2.92817E-01
5.60463E-01,2.92771E-01
5.60513E-01,2.92740E-01
5.60563E-01,2.92786E-01
5.60613E-01,2.92832E-01
5.60664E-01,2.92862E-01
5.60714E-01,2.92847E-01
5.60764E-01,2.92832E-01
5.60814E-01,2.92908E-01
5.60864E-01,2.92878E-01
5.60914E-01,2.92878E-01
5.60965E-01,2.92862E-01
5.61015E-01,2.92893E-01
5.61065E-01,2.92923E-01
5.61115E-01,2.92862E-01
5.61165E-01,2.92862E-01
5.61215E-01,2.92984E-01
5.61265E-01,2.92969E-01
5.61316E-01,2.92923E-01
5.61366E-01,2.92908E-01
5.61416E-01,2.92893E-01
5.61466E-01,2.92969E-01
5.61516E-01,2.92923E-01
5.61566E-01,2.92954E-01
5.61617E-01,2.92984E-01
5.61667E-01,2.92954E-01
5.61717E-01,2.93015E-01
5.61767E-01,2.93091E-01
5.61817E-01,2.93091E-01
5.61867E-01,2.93030E-01
5.61918E-01,2.93030E-01
5.61968E-01,2.93015E-01
5.62018E-01,2.93015E-01
5.62068E-01,2.93030E-01
5.62118E-01,2.93076E-01
5.62168E-01,2.93061E-01
5.62219E-01,2.93000E-01
5.62269E-01,2.92984E-01
5.62319E-01,2.92969E-01
5.62369E-01,2.92969E-01
5.62419E-01,2.93000E-01
5.62469E-01,2.92954E-01
5.62519E-01,2.93015E-01
5.62570E-01,2.93061E-01
5.62620E-01,2.93045E-01
5.62670E-01,2.93015E-01
5.62720E-01,2.93000E-01
5.62770E-01,2.92923E-01
5.62820E-01,2.92984E-01
5.62871E-01,2.93000E-01
5.62921E-01,2.93061E-01
5.62971E-01,2.93152E-01
5.63021E-01,2.93229E-01
5.63071E-01,2.93168E-01
5.63121E-01,2.93168E-01
5.63172E-01,2.93091E-01
5.63222E-01,2.93122E-01
5.63272E-01,2.93168E-01
5.63322E-01,2.93198E-01
5.63372E-01,2.93137E-01
5.63422E-01,2.93137E-01
5.63473E-01,2.93061E-01
5.63523E-01,2.93000E-01
5.63573E-01,2.92954E-01
5.63623E-01,2.92969E-01
5.63673E-01,2.92878E-01
5.63723E-01,2.92832E-01
5.63773E-01,2.93061E-01
5.63824E-01,2.92984E-01
5.63874E-01,2.92969E-01
5.63924E-01,2.93045E-01
5.63974E-01,2.92939E-01
5.64024E-01,2.92801E-01
5.64074E-01,2.92801E-01
5.64125E-01,2.92847E-01
5.64175E-01,2.92832E-01
5.64225E-01,2.92832E-01
5.64275E-01,2.92832E-01
5.64325E-01,2.92786E-01
5.64375E-01,2.92832E-01
5.64426E-01,2.92756E-01
5.64476E-01,2.92786E-01
5.64526E-01,2.92786E-01
5.64576E-01,2.92786E-01
5.64626E-01,2.92710E-01
5.64676E-01,2.92725E-01
5.64727E-01,2.92740E-01
5.64777E-01,2.92756E-01
5.64827E-01,2.92664E-01
5.64877E-01,2.92649E-01
5.64927E-01,2.92633E-01
5.64977E-01,2.92527E-01
5.65027E-01,2.92572E-01
5.65078E-01,2.92527E-01
5.65128E-01,2.92542E-01
5.65178E-01,2.92481E-01
5.65228E-01,2.92466E-01
5.65278E-01,2.92496E-01
5.65328E-01,2.92496E-01
5.65379E-01,2.92511E-01
5.65429E-01,2.92557E-01
5.65479E-01,2.92389E-01
5.65529E-01,2.92405E-01
5.65579E-01,2.92466E-01
5.65629E-01,2.92481E-01
5.65680E-01,2.92527E-01
5.65730E-01,2.92450E-01
5.65780E-01,2.92450E-01
5.65830E-01,2.92496E-01
5.65880E-01,2.92466E-01
5.65930E-01,2.92344E-01
5.65981E-01,2.92313E-01
5.66031E-01,2.92359E-01
5.66081E-01,2.92389E-01
5.66131E-01,2.92389E-01
5.66181E-01,2.92405E-01
5.66231E-01,2.92435E-01
5.66281E-01,2.92496E-01
5.66332E-01,2.92435E-01
5.66382E-01,2.92359E-01
5.66432E-01,2.92374E-01
5.66482E-01,2.92298E-01
5.66532E-01,2.92252E-01
5.66582E-01,2.92206E-01
5.66633E-01,2.92252E-01
5.66683E-01,2.92298E-01
5.66733E-01,2.92328E-01
5.66783E-01,2.92298E-01
5.66833E-01,2.92344E-01
5.66883E-01,2.92298E-01
5.66934E-01,2.92160E-01
5.66984E-01,2.92283E-01
5.67034E-01,2.92344E-01
5.67084E-01,2.92313E-01
5.67134E-01,2.92328E-01
5.67184E-01,2.92328E-01
5.67235E-01,2.92389E-01
5.67285E-01,2.92435E-01
5.67335E-01,2.92405E-01
5.67385E-01,2.92405E-01
5.67435E-01,2.92374E-01
5.67485E-01,2.92313E-01
5.67535E-01,2.92359E-01
5.67586E-01,2.92466E-01
5.67636E-01,2.92511E-01
5.67686E-01,2.92527E-01
5.67736E-01,2.92649E-01
5.67786E-01,2.92542E-01
5.67836E-01,2.92527E-01
5.67887E-01,2.92603E-01
5.67937E-01,2.92572E-01
5.67987E-01,2.92618E-01
5.68037E-01,2.92588E-01
5.68087E-01,2.92588E-01
5.68137E-01,2.92588E-01
5.68188E-01,2.92511E-01
5.68238E-01,2.92603E-01
5.68288E-01,2.92466E-01
5.68338E-01,2.92496E-01
5.68388E-01,2.92450E-01
5.68438E-01,2.92664E-01
5.68489E-01,2.92572E-01
5.68539E-01,2.92710E-01
5.68589E-01,2.92633E-01
5.68639E-01,2.92618E-01
5.68689E-01,2.92542E-01
5.68739E-01,2.92527E-01
5.68789E-01,2.92603E-01
5.68840E-01,2.92542E-01
5.68890E-01,2.92511E-01
5.68940E-01,2.92557E-01
5.68990E-01,2.92572E-01
5.69040E-01,2.92679E-01
5.69090E-01,2.92771E-01
5.69141E-01,2.92710E-01
5.69191E-01,2.92649E-01
5.69241E-01,2.92633E-01
5.69291E-01,2.92679E-01
5.69341E-01,2.92710E-01
5.69391E-01,2.92695E-01
5.69442E-01,2.92740E-01
5.69492E-01,2.92740E-01
5.69542E-01,2.92756E-01
5.69592E-01,2.92695E-01
5.69642E-01,2.92756E-01
5.69692E-01,2.92725E-01
5.69743E-01,2.92633E-01
5.69793E-01,2.92649E-01
5.69843E-01,2.92740E-01
5.69893E-01,2.92786E-01
5.69943E-01,2.92725E-01
5.69993E-01,2.92710E-01
5.70043E-01,2.92771E-01
5.70094E-01,2.92725E-01
5.70144E-01,2.92695E-01
5.70194E-01,2.92756E-01
5.70244E-01,2.92786E-01
5.70294E-01,2.92832E-01
5.70344E-01,2.92801E-01
5.70395E-01,2.92771E-01
5.70445E-01,2.92832E-01
5.70495E-01,2.92893E-01
5.70545E-01,2.92893E-01
5.70595E-01,2.92969E-01
5.70645E-01,2.93076E-01
5.70696E-01,2.93045E-01
5.70746E-01,2.92923E-01
5.70796E-01,2.92847E-01
5.70846E-01,2.92969E-01
5.70896E-01,2.92908E-01
5.70946E-01,2.92878E-01
5.70997E-01,2.92908E-01
5.71047E-01,2.92893E-01
5.71097E-01,2.92923E-01
5.71147E-01,2.92954E-01
5.71197E-01,2.92939E-01
5.71247E-01,2.93015E-01
5.71297E-01,2.92984E-01
5.71348E-01,2.92939E-01
5.71398E-01,2.92893E-01
5.71448E-01,2.92893E-01
5.71498E-01,2.92984E-01
5.71548E-01,2.92969E-01
5.71598E-01,2.93045E-01
5.71649E-01,2.93076E-01
5.71699E-01,2.93061E-01
5.71749E-01,2.93030E-01
5.71799E-01,2.93045E-01
5.71849E-01,2.93107E-01
5.71899E-01,2.93030E-01
5.71950E-01,2.93061E-01
5.72000E-01,2.92984E-01
5.72050E-01,2.93000E-01
5.72100E-01,2.93076E-01
5.72150E-01,2.93061E-01
5.72200E-01,2.93152E-01
5.72251E-01,2.93183E-01
5.72301E-01,2.93183E-01
5.72351E-01,2.93137E-01
5.72401E-01,2.93137E-01
5.72451E-01,2.93091E-01
5.72501E-01,2.93061E-01
5.72551E-01,2.93000E-01
5.72602E-01,2.93076E-01
5.72652E-01,2.93107E-01
5.72702E-01,2.93122E-01
5.72752E-01,2.93045E-01
5.72802E-01,2.93076E-01
5.72852E-01,2.93183E-01
5.72903E-01,2.93122E-01
5.72953E-01,2.93137E-01
5.73003E-01,2.93244E-01
5.73053E-01,2.93244E-01
5.73103E-01,2.93335E-01
5.73153E-01,2.93396E-01
5.73204E-01,2.93320E-01
5.73254E-01,2.93320E-01
5.73304E-01,2.93305E-01
5.73354E-01,2.93259E-01
5.73404E-01,2.93366E-01
5.73454E-01,2.93351E-01
5.73505E-01,2.93229E-01
5.73555E-01,2.93168E-01
5.73605E-01,2.93305E-01
5.73655E-01,2.93244E-01
5.73705E-01,2.93305E-01
5.73755E-01,2.93381E-01
5.73805E-01,2.93244E-01
5.73856E-01,2.93274E-01
5.73906E-01,2.93305E-01
5.73956E-01,2.93381E-01
5.74006E-01,2.93274E-01
5.74056E-01,2.93244E-01
5.74106E-01,2.93152E-01
5.74157E-01,2.93122E-01
5.74207E-01,2.93091E-01
5.74257E-01,2.93045E-01
5.74307E-01,2.93076E-01
5.74357E-01,2.93000E-01
5.74407E-01,2.93015E-01
5.74458E-01,2.93122E-01
5.74508E-01,2.93107E-01
5.74558E-01,2.93137E-01
5.74608E-01,2.93045E-01
5.74658E-01,2.93061E-01
5.74708E-01,2.93000E-01
5.74759E-01,2.93045E-01
5.74809E-01,2.93000E-01
5.74859E-01,2.92969E-01
5.74909E-01,2.93000E-01
5.74959E-01,2.93000E-01
5.75009E-01,2.92969E-01
5.75059E-01,2.92954E-01
5.75110E-01,2.92908E-01
5.75160E-01,2.92893E-01
5.75210E-01,2.92908E-01
5.75260E-01,2.92847E-01
5.75310E-01,2.92847E-01
5.75360E-01,2.92817E-01
5.75411E-01,2.92832E-01
5.75461E-01,2.92786E-01
5.75511E-01,2.92740E-01
5.75561E-01,2.92771E-01
5.75611E-01,2.92801E-01
5.75661E-01,2.92847E-01
5.75712E-01,2.92756E-01
5.75762E-01,2.92633E-01
5.75812E-01,2.92740E-01
5.75862E-01,2.92664E-01
5.75912E-01,2.92664E-01
5.75962E-01,2.92710E-01
5.76013E-01,2.92695E-01
5.76063E-01,2.92725E-01
5.76113E-01,2.92740E-01
5.76163E-01,2.92695E-01
5.76213E-01,2.92618E-01
5.76263E-01,2.92633E-01
5.76313E-01,2.92695E-01
5.76364E-01,2.92756E-01
5.76414E-01,2.92664E-01
5.76464E-01,2.92633E-01
5.76514E-01,2.92679E-01
5.76564E-01,2.92740E-01
5.76614E-01,2.92603E-01
5.76665E-01,2.92542E-01
5.76715E-01,2.92557E-01
5.76765E-01,2.92542E-01
5.76815E-01,2.92481E-01
5.76865E-01,2.92496E-01
5.76915E-01,2.92481E-01
5.76966E-01,2.92527E-01
5.77016E-01,2.92511E-01
5.77066E-01,2.92557E-01
5.77116E-01,2.92649E-01
5.77166E-01,2.92633E-01
5.77216E-01,2.92527E-01
5.77267E-01,2.92542E-01
5.77317E-01,2.92649E-01
5.77367E-01,2.92664E-01
5.77417E-01,2.92740E-01
5.77467E-01,2.92679E-01
5.77517E-01,2.92664E-01
5.77567E-01,2.92572E-01
5.77618E-01,2.92588E-01
5.77668E-01,2.92679E-01
5.77718E-01,2.92679E-01
5.77768E-01,2.92588E-01
5.77818E-01,2.92572E-01
5.77868E-01,2.92633E-01
5.77919E-01,2.92695E-01
5.77969E-01,2.92786E-01
5.78019E-01,2.92740E-01
5.78069E-01,2.92633E-01
5.78119E-01,2.92786E-01
5.78169E-01,2.92695E-01
5.78220E-01,2.92664E-01
5.78270E-01,2.92588E-01
5.78320E-01,2.92603E-01
5.78370E-01,2.92664E-01
5.78420E-01,2.92633E-01
5.78470E-01,2.92588E-01
5.78521E-01,2.92649E-01
5.78571E-01,2.92695E-01
5.78621E-01,2.92786E-01
5.78671E-01,2.92695E-01
5.78721E-01,2.92679E-01
5.78771E-01,2.92740E-01
5.78821E-01,2.92801E-01
5.78872E-01,2.92740E-01
5.78922E-01,2.92832E-01
5.78972E-01,2.92786E-01
5.79022E-01,2.92801E-01
5.79072E-01,2.92801E-01
5.79122E-01,2.92817E-01
5.79173E-01,2.92756E-01
5.79223E-01,2.92679E-01
5.79273E-01,2.92588E-01
5.79323E-01,2.92649E-01
5.79373E-01,2.92695E-01
5.79423E-01,2.92710E-01
5.79474E-01,2.92725E-01
5.79524E-01,2.92771E-01
5.79574E-01,2.92817E-01
5.79624E-01,2.92740E-01
5.79674E-01,2.92786E-01
5.79724E-01,2.92740E-01
5.79775E-01,2.92740E-01
5.79825E-01,2.92756E-01
5.79875E-01,2.92664E-01
5.79925E-01,2.92664E-01
5.79975E-01,2.92679E-01
5.80025E-01,2.92725E-01
5.80075E-01,2.92664E-01
5.80126E-01,2.92649E-01
5.80176E-01,2.92664E-01
5.80226E-01,2.92725E-01
5.80276E-01,2.92801E-01
5.80326E-01,2.92878E-01
5.80376E-01,2.92893E-01
5.80427E-01,2.92847E-01
5.80477E-01,2.92939E-01
5.80527E-01,2.92969E-01
5.80577E-01,2.92923E-01
5.80627E-01,2.92923E-01
5.80677E-01,2.92969E-01
5.80728E-01,2.93091E-01
5.80778E-01,2.93015E-01
5.80828E-01,2.93000E-01
5.80878E-01,2.92908E-01
5.80928E-01,2.92878E-01
5.80978E-01,2.92954E-01
5.81029E-01,2.92893E-01
5.81079E-01,2.92862E-01
5.81129E-01,2.92923E-01
5.81179E-01,2.92817E-01
5.81229E-01,2.92923E-01
5.81279E-01,2.92908E-01
5.81329E-01,2.92908E-01
5.81380E-01,2.92969E-01
5.81430E-01,2.92862E-01
5.81480E-01,2.92832E-01
5.81530E-01,2.92817E-01
5.81580E-01,2.92878E-01
5.81630E-01,2.92862E-01
5.81681E-01,2.92847E-01
5.81731E-01,2.92954E-01
5.81781E-01,2.92908E-01
5.81831E-01,2.92923E-01
5.81881E-01,2.92954E-01
5.81931E-01,2.92817E-01
5.81982E-01,2.92801E-01
5.82032E-01,2.92954E-01
5.82082E-01,2.92954E-01
5.82132E-01,2.92969E-01
5.82182E-01,2.92939E-01
5.82232E-01,2.93015E-01
5.82283E-01,2.92969E-01
5.82333E-01,2.92984E-01
5.82383E-01,2.92954E-01
5.82433E-01,2.92984E-01
5.82483E-01,2.92969E-01
5.82533E-01,2.93015E-01
5.82583E-01,2.93091E-01
5.82634E-01,2.93030E-01
5.82684E-01,2.93015E-01
5.82734E-01,2.92969E-01
5.82784E-01,2.93015E-01
5.82834E-01,2.93030E-01
5.82884E-01,2.93076E-01
5.82935E-01,2.93137E-01
5.82985E-01,2.93091E-01
5.83035E-01,2.93122E-01
5.83085E-01,2.93229E-01
5.83135E-01,2.93305E-01
5.83185E-01,2.93137E-01
5.83236E-01,2.93198E-01
5.83286E-01,2.93213E-01
5.83336E-01,2.93213E-01
5.83386E-01,2.93213E-01
5.83436E-01,2.93168E-01
5.83486E-01,2.93091E-01
5.83537E-01,2.93045E-01
5.83587E-01,2.93015E-01
5.83637E-01,2.92984E-01
5.83687E-01,2.92984E-01
5.83737E-01,2.92954E-01
5.83787E-01,2.92862E-01
5.83837E-01,2.92908E-01
5.83888E-01,2.92954E-01
5.83938E-01,2.92939E-01
5.83988E-01,2.92984E-01
5.84038E-01,2.93000E-01
5.84088E-01,2.93000E-01
5.84138E-01,2.92969E-01
5.84189E-01,2.92984E-01
5.84239E-01,2.92984E-01
5.84289E-01,2.92817E-01
5.84339E-01,2.92786E-01
5.84389E-01,2.92847E-01
5.84439E-01,2.92786E-01
5.84490E-01,2.92832E-01
5.84540E-01,2.92771E-01
5.84590E-01,2.92817E-01
5.84640E-01,2.92862E-01
5.84690E-01,2.92832E-01
5.84740E-01,2.92893E-01
5.84791E-01,2.92923E-01
5.84841E-01,2.92878E-01
5.84891E-01,2.92817E-01
5.84941E-01,2.92771E-01
5.84991E-01,2.92771E-01
5.85041E-01,2.92908E-01
5.85091E-01,2.92908E-01
5.85142E-01,2.92893E-01
5.85192E-01,2.92817E-01
5.85242E-01,2.92923E-01
5.85292E-01,2.92893E-01
5.85342E-01,2.92786E-01
5.85392E-01,2.92801E-01
5.85443E-01,2.92725E-01
5.85493E-01,2.92740E-01
5.85543E-01,2.92771E-01
5.85593E-01,2.92710E-01
5.85643E-01,2.92725E-01
5.85693E-01,2.92801E-01
5.85744E-01,2.92725E-01
5.85794E-01,2.92786E-01
5.85844E-01,2.92756E-01
5.85894E-01,2.92832E-01
5.85944E-01,2.92893E-01
5.85994E-01,2.92878E-01
5.86045E-01,2.92893E-01
5.86095E-01,2.92817E-01
5.86145E-01,2.92801E-01
5.86195E-01,2.92847E-01
5.86245E-01,2.92786E-01
5.86295E-01,2.92832E-01
5.86345E-01,2.92771E-01
5.86396E-01,2.92633E-01
5.86446E-01,2.92527E-01
5.86496E-01,2.92511E-01
5.86546E-01,2.92496E-01
5.86596E-01,2.92496E-01
5.86646E-01,2.92542E-01
5.86697E-01,2.92603E-01
5.86747E-01,2.92572E-01
5.86797E-01,2.92557E-01
5.86847E-01,2.92588E-01
5.86897E-01,2.92527E-01
5.86947E-01,2.92466E-01
5.86998E-01,2.92496E-01
5.87048E-01,2.92450E-01
5.87098E-01,2.92450E-01
5.87148E-01,2.92481E-01
5.87198E-01,2.92511E-01
5.87248E-01,2.92481E-01
5.87299E-01,2.92557E-01
5.87349E-01,2.92618E-01
5.87399E-01,2.92633E-01
5.87449E-01,2.92572E-01
5.87499E-01,2.92527E-01
5.87549E-01,2.92572E-01
5.87599E-01,2.92633E-01
5.87650E-01,2.92588E-01
5.87700E-01,2.92664E-01
5.87750E-01,2.92572E-01
5.87800E-01,2.92557E-01
5.87850E-01,2.92618E-01
5.87900E-01,2.92649E-01
5.87951E-01,2.92649E-01
5.88001E-01,2.92633E-01
5.88051E-01,2.92710E-01
5.88101E-01,2.92649E-01
5.88151E-01,2.92618E-01
5.88201E-01,2.92756E-01
5.88252E-01,2.92725E-01
5.88302E-01,2.92679E-01
5.88352E-01,2.92679E-01
5.88402E-01,2.92679E-01
5.88452E-01,2.92664E-01
5.88502E-01,2.92710E-01
5.88553E-01,2.92771E-01
5.88603E-01,2.92725E-01
5.88653E-01,2.92679E-01
5.88703E-01,2.92695E-01
5.88753E-01,2.92786E-01
5.88803E-01,2.92740E-01
5.88853E-01,2.92664E-01
5.88904E-01,2.92725E-01
5.88954E-01,2.92740E-01
5.89004E-01,2.92740E-01
5.89054E-01,2.92740E-01
5.89104E-01,2.92679E-01
5.89154E-01,2.92664E-01
5.89205E-01,2.92801E-01
5.89255E-01,2.92817E-01
5.89305E-01,2.92847E-01
5.89355E-01,2.92756E-01
5.89405E-01,2.92725E-01
5.89455E-01,2.92633E-01
5.89506E-01,2.92572E-01
5.89556E-01,2.92633E-01
5.89606E-01,2.92542E-01
5.89656E-01,2.92633E-01
5.89706E-01,2.92618E-01
5.89756E-01,2.92679E-01
5.89807E-01,2.92756E-01
5.89857E-01,2.92817E-01
5.89907E-01,2.92740E-01
5.89957E-01,2.92817E-01
5.90007E-01,2.92893E-01
5.90057E-01,2.92740E-01
5.90107E-01,2.92710E-01
5.90158E-01,2.92740E-01
5.90208E-01,2.92832E-01
5.90258E-01,2.92862E-01
5.90308E-01,2.92862E-01
5.90358E-01,2.92908E-01
5.90408E-01,2.92893E-01
5.90459E-01,2.93030E-01
5.90509E-01,2.92939E-01
5.90559E-01,2.92923E-01
5.90609E-01,2.93000E-01
5.90659E-01,2.93030E-01
5.90709E-01,2.92984E-01
5.90760E-01,2.93000E-01
5.90810E-01,2.93045E-01
5.90860E-01,2.93045E-01
5.90910E-01,2.93091E-01
5.90960E-01,2.93061E-01
5.91010E-01,2.93076E-01
5.91061E-01,2.93000E-01
5.91111E-01,2.93107E-01
5.91161E-01,2.93045E-01
5.91211E-01,2.93076E-01
5.91261E-01,2.93122E-01
5.91311E-01,2.93061E-01
5.91361E-01,2.93000E-01
5.91412E-01,2.92954E-01
5.91462E-01,2.92969E-01
5.91512E-01,2.93061E-01
5.91562E-01,2.93015E-01
5.91612E-01,2.92969E-01
5.91662E-01,2.93061E-01
5.91713E-01,2.93045E-01
5.91763E-01,2.93061E-01
5.91813E-01,2.93152E-01
5.91863E-01,2.93168E-01
5.91913E-01,2.93152E-01
5.91963E-01,2.93122E-01
5.92014E-01,2.93107E-01
5.92064E-01,2.93045E-01
5.92114E-01,2.93030E-01
5.92164E-01,2.93061E-01
5.92214E-01,2.93000E-01
5.92264E-01,2.92954E-01
5.92315E-01,2.92969E-01
5.92365E-01,2.93015E-01
5.92415E-01,2.92969E-01
5.92465E-01,2.93015E-01
5.92515E-01,2.92893E-01
5.92565E-01,2.92984E-01
5.92615E-01,2.92969E-01
5.92666E-01,2.93000E-01
5.92716E-01,2.92923E-01
5.92766E-01,2.92984E-01
5.92816E-01,2.93030E-01
5.92866E-01,2.93122E-01
5.92916E-01,2.93061E-01
5.92967E-01,2.93137E-01
5.93017E-01,2.93183E-01
5.93067E-01,2.93122E-01
5.93117E-01,2.93152E-01
5.93167E-01,2.93061E-01
5.93217E-01,2.93000E-01
5.93268E-01,2.93122E-01
5.93318E-01,2.93122E-01
5.93368E-01,2.93091E-01
5.93418E-01,2.93107E-01
5.93468E-01,2.93274E-01
5.93518E-01,2.93122E-01
5.93569E-01,2.93198E-01
5.93619E-01,2.93091E-01
5.93669E-01,2.93030E-01
5.93719E-01,2.93107E-01
5.93769E-01,2.93122E-01
5.93819E-01,2.93168E-01
5.93869E-01,2.93091E-01
5.93920E-01,2.93168E-01
5.93970E-01,2.93183E-01
5.94020E-01,2.93091E-01
5.94070E-01,2.93168E-01
5.94120E-01,2.93045E-01
5.94170E-01,2.93061E-01
5.94221E-01,2.93076E-01
5.94271E-01,2.92969E-01
5.94321E-01,2.92984E-01
5.94371E-01,2.92954E-01
5.94421E-01,2.92847E-01
5.94471E-01,2.92878E-01
5.94522E-01,2.92923E-01
5.94572E-01,2.92923E-01
5.94622E-01,2.92878E-01
5.94672E-01,2.92984E-01
5.94722E-01,2.92984E-01
5.94772E-01,2.92832E-01
5.94823E-01,2.92862E-01
5.94873E-01,2.92832E-01
5.94923E-01,2.92923E-01
5.94973E-01,2.92893E-01
5.95023E-01,2.92817E-01
5.95073E-01,2.92878E-01
5.95123E-01,2.92832E-01
5.95174E-01,2.92756E-01
5.95224E-01,2.92740E-01
5.95274E-01,2.92618E-01
5.95324E-01,2.92618E-01
5.95374E-01,2.92557E-01
5.95424E-01,2.92633E-01
5.95475E-01,2.92664E-01
5.95525E-01,2.92740E-01
5.95575E-01,2.92679E-01
5.95625E-01,2.92664E-01
5.95675E-01,2.92618E-01
5.95725E-01,2.92511E-01
5.95776E-01,2.92481E-01
5.95826E-01,2.92481E-01
5.95876E-01,2.92496E-01
5.95926E-01,2.92557E-01
5.95976E-01,2.92527E-01
5.96026E-01,2.92466E-01
5.96077E-01,2.92603E-01
5.96127E-01,2.92527E-01
5.96177E-01,2.92603E-01
5.96227E-01,2.92603E-01
5.96277E-01,2.92649E-01
5.96327E-01,2.92603E-01
5.96377E-01,2.92649E-01
5.96428E-01,2.92633E-01
5.96478E-01,2.92557E-01
5.96528E-01,2.92496E-01
5.96578E-01,2.92557E-01
5.96628E-01,2.92466E-01
5.96678E-01,2.92527E-01
5.96729E-01,2.92481E-01
5.96779E-01,2.92527E-01
5.96829E-01,2.92649E-01
5.96879E-01,2.92588E-01
5.96929E-01,2.92557E-01
5.96979E-01,2.92527E-01
5.97030E-01,2.92496E-01
5.97080E-01,2.92572E-01
5.97130E-01,2.92466E-01
5.97180E-01,2.92420E-01
5.97230E-01,2.92435E-01
5.97280E-01,2.92527E-01
5.97331E-01,2.92450E-01
5.97381E-01,2.92389E-01
5.97431E-01,2.92511E-01
5.97481E-01,2.92466E-01
5.97531E-01,2.92557E-01
5.97581E-01,2.92618E-01
5.97631E-01,2.92557E-01
5.97682E-01,2.92633E-01
5.97732E-01,2.92603E-01
5.97782E-01,2.92603E-01
5.97832E-01,2.92588E-01
5.97882E-01,2.92679E-01
5.97932E-01,2.92710E-01
5.97983E-01,2.92695E-01
5.98033E-01,2.92649E-01
5.98083E-01,2.92740E-01
5.98133E-01,2.92801E-01
5.98183E-01,2.92756E-01
5.98233E-01,2.92710E-01
5.98284E-01,2.92801E-01
5.98334E-01,2.92801E-01
5.98384E-01,2.92786E-01
5.98434E-01,2.92817E-01
5.98484E-01,2.92725E-01
5.98534E-01,2.92725E-01
5.98585E-01,2.92633E-01
5.98635E-01,2.92588E-01
5.98685E-01,2.92664E-01
5.98735E-01,2.92710E-01
5.98785E-01,2.92588E-01
5.98835E-01,2.92649E-01
5.98885E-01,2.92710E-01
5.98936E-01,2.92679E-01
5.98986E-01,2.92679E-01
5.99036E-01,2.92649E-01
5.99086E-01,2.92633E-01
5.99136E-01,2.92633E-01
5.99186E-01,2.92695E-01
5.99237E-01,2.92756E-01
5.99287E-01,2.92801E-01
5.99337E-01,2.92710E-01
5.99387E-01,2.92771E-01
5.99437E-01,2.92695E-01
5.99487E-01,2.92771E-01
5.99538E-01,2.92817E-01
5.99588E-01,2.92740E-01
5.99638E-01,2.92695E-01
5.99688E-01,2.92740E-01
5.99738E-01,2.92771E-01
5.99788E-01,2.92725E-01
5.99839E-01,2.92649E-01
5.99889E-01,2.92786E-01
5.99939E-01,2.92725E-01
5.99989E-01,2.92725E-01
6.00039E-01,2.92847E-01
6.00089E-01,2.92725E-01
6.00139E-01,2.92756E-01
6.00190E-01,2.92817E-01
6.00240E-01,2.92771E-01
6.00290E-01,2.92786E-01
6.00340E-01,2.92832E-01
6.00390E-01,2.92771E-01
6.00440E-01,2.92939E-01
6.00491E-01,2.92969E-01
6.00541E-01,2.93076E-01
6.00591E-01,2.92969E-01
6.00641E-01,2.92923E-01
6.00691E-01,2.93030E-01
6.00741E-01,2.92984E-01
6.00792E-01,2.93030E-01
6.00842E-01,2.93045E-01
6.00892E-01,2.92969E-01
6.00942E-01,2.92939E-01
6.00992E-01,2.92862E-01
6.01042E-01,2.92847E-01
6.01093E-01,2.93000E-01
6.01143E-01,2.92954E-01
6.01193E-01,2.93045E-01
6.01243E-01,2.92954E-01
6.01293E-01,2.92984E-01
6.01343E-01,2.93045E-01
6.01393E-01,2.92954E-01
