in s,C1 in V
-2.47524E+00,1.221E-01
-2.47514E+00,2.441E-02
-2.47504E+00,-2.441E-02
-2.47494E+00,-1.221E-01
-2.47484E+00,2.441E-02
-2.47474E+00,2.441E-02
-2.47464E+00,-2.441E-02
-2.47454E+00,-7.324E-02
-2.47444E+00,1.221E-01
-2.47434E+00,7.324E-02
-2.47424E+00,-2.441E-02
-2.47414E+00,-2.441E-02
-2.47404E+00,-7.324E-02
-2.47394E+00,2.441E-02
-2.47384E+00,7.324E-02
-2.47374E+00,-2.441E-02
-2.47364E+00,2.441E-02
-2.47354E+00,7.324E-02
-2.47344E+00,-1.221E-01
-2.47334E+00,-7.324E-02
-2.47324E+00,-2.441E-02
-2.47314E+00,-2.441E-02
-2.47304E+00,1.221E-01
-2.47294E+00,2.441E-02
-2.47284E+00,2.441E-02
-2.47274E+00,7.324E-02
-2.47264E+00,2.441E-02
-2.47254E+00,7.324E-02
-2.47243E+00,-2.441E-02
-2.47233E+00,2.441E-02
-2.47223E+00,2.441E-02
-2.47213E+00,-7.324E-02
-2.47203E+00,2.441E-02
-2.47193E+00,1.221E-01
-2.47183E+00,-7.324E-02
-2.47173E+00,2.441E-02
-2.47163E+00,-1.221E-01
-2.47153E+00,-2.441E-02
-2.47143E+00,7.324E-02
-2.47133E+00,-2.441E-02
-2.47123E+00,-2.441E-02
-2.47113E+00,7.324E-02
-2.47103E+00,-7.324E-02
-2.47093E+00,-7.324E-02
-2.47083E+00,2.441E-02
-2.47073E+00,2.441E-02
-2.47063E+00,-2.441E-02
-2.47053E+00,-2.441E-02
-2.47043E+00,1.221E-01
-2.47033E+00,1.221E-01
-2.47023E+00,7.324E-02
-2.47013E+00,7.324E-02
-2.47003E+00,1.709E-01
-2.46993E+00,2.441E-02
-2.46983E+00,1.221E-01
-2.46973E+00,-1.221E-01
-2.46963E+00,-2.441E-02
-2.46953E+00,1.709E-01
-2.46943E+00,7.324E-02
-2.46933E+00,-1.709E-01
-2.46923E+00,-2.441E-02
-2.46913E+00,-2.441E-02
-2.46903E+00,-1.221E-01
-2.46893E+00,7.324E-02
-2.46883E+00,-7.324E-02
-2.46873E+00,-2.441E-02
-2.46863E+00,1.221E-01
-2.46853E+00,-7.324E-02
-2.46843E+00,2.441E-02
-2.46833E+00,7.324E-02
-2.46823E+00,2.441E-02
-2.46813E+00,7.324E-02
-2.46803E+00,-2.441E-02
-2.46793E+00,7.324E-02
-2.46783E+00,7.324E-02
-2.46773E+00,-7.324E-02
-2.46763E+00,-2.441E-02
-2.46753E+00,2.441E-02
-2.46742E+00,-7.324E-02
-2.46732E+00,-2.441E-02
-2.46722E+00,2.441E-02
-2.46712E+00,7.324E-02
-2.46702E+00,-2.441E-02
-2.46692E+00,2.441E-02
-2.46682E+00,7.324E-02
-2.46672E+00,-1.221E-01
-2.46662E+00,2.441E-02
-2.46652E+00,2.441E-02
-2.46642E+00,-2.441E-02
-2.46632E+00,7.324E-02
-2.46622E+00,2.441E-02
-2.46612E+00,7.324E-02
-2.46602E+00,-1.221E-01
-2.46592E+00,2.441E-02
-2.46582E+00,-2.441E-02
-2.46572E+00,2.441E-02
-2.46562E+00,1.709E-01
-2.46552E+00,1.221E-01
-2.46542E+00,2.441E-02
-2.46532E+00,2.441E-02
-2.46522E+00,-2.441E-02
-2.46512E+00,-7.324E-02
-2.46502E+00,-2.441E-02
-2.46492E+00,-7.324E-02
-2.46482E+00,7.324E-02
-2.46472E+00,2.441E-02
-2.46462E+00,2.441E-02
-2.46452E+00,-1.221E-01
-2.46442E+00,-2.441E-02
-2.46432E+00,2.441E-02
-2.46422E+00,2.441E-02
-2.46412E+00,-2.441E-02
-2.46402E+00,2.441E-02
-2.46392E+00,7.324E-02
-2.46382E+00,-7.324E-02
-2.46372E+00,-1.221E-01
-2.46362E+00,-7.324E-02
-2.46352E+00,-2.441E-02
-2.46342E+00,2.441E-02
-2.46332E+00,-2.441E-02
-2.46322E+00,1.709E-01
-2.46312E+00,2.441E-02
-2.46302E+00,-2.441E-02
-2.46292E+00,2.441E-02
-2.46282E+00,2.441E-02
-2.46272E+00,-2.441E-02
-2.46262E+00,-7.324E-02
-2.46252E+00,1.221E-01
-2.46241E+00,-7.324E-02
-2.46231E+00,-2.441E-02
-2.46221E+00,2.441E-02
-2.46211E+00,-2.441E-02
-2.46201E+00,7.324E-02
-2.46191E+00,7.324E-02
-2.46181E+00,-1.221E-01
-2.46171E+00,-2.441E-02
-2.46161E+00,1.221E-01
-2.46151E+00,1.221E-01
-2.46141E+00,7.324E-02
-2.46131E+00,2.441E-02
-2.46121E+00,-2.441E-02
-2.46111E+00,-2.441E-02
-2.46101E+00,-1.221E-01
-2.46091E+00,2.441E-02
-2.46081E+00,2.441E-02
-2.46071E+00,7.324E-02
-2.46061E+00,-7.324E-02
-2.46051E+00,7.324E-02
-2.46041E+00,2.441E-02
-2.46031E+00,1.221E-01
-2.46021E+00,2.441E-02
-2.46011E+00,-7.324E-02
-2.46001E+00,7.324E-02
-2.45991E+00,1.221E-01
-2.45981E+00,2.441E-02
-2.45971E+00,2.441E-02
-2.45961E+00,2.441E-02
-2.45951E+00,1.221E-01
-2.45941E+00,-7.324E-02
-2.45931E+00,2.441E-02
-2.45921E+00,2.441E-02
-2.45911E+00,1.709E-01
-2.45901E+00,2.441E-02
-2.45891E+00,1.221E-01
-2.45881E+00,-2.441E-02
-2.45871E+00,1.709E-01
-2.45861E+00,1.221E-01
-2.45851E+00,2.441E-02
-2.45841E+00,-2.441E-02
-2.45831E+00,-2.441E-02
-2.45821E+00,7.324E-02
-2.45811E+00,-7.324E-02
-2.45801E+00,2.441E-02
-2.45791E+00,-2.441E-02
-2.45781E+00,-7.324E-02
-2.45771E+00,-2.441E-02
-2.45761E+00,-2.441E-02
-2.45751E+00,1.221E-01
-2.45740E+00,1.221E-01
-2.45730E+00,-2.441E-02
-2.45720E+00,-2.441E-02
-2.45710E+00,1.221E-01
-2.45700E+00,7.324E-02
-2.45690E+00,-2.441E-02
-2.45680E+00,-2.441E-02
-2.45670E+00,7.324E-02
-2.45660E+00,-2.441E-02
-2.45650E+00,7.324E-02
-2.45640E+00,7.324E-02
-2.45630E+00,-2.441E-02
-2.45620E+00,-2.441E-02
-2.45610E+00,-7.324E-02
-2.45600E+00,2.441E-02
-2.45590E+00,-7.324E-02
-2.45580E+00,1.221E-01
-2.45570E+00,-2.441E-02
-2.45560E+00,1.221E-01
-2.45550E+00,7.324E-02
-2.45540E+00,1.221E-01
-2.45530E+00,7.324E-02
-2.45520E+00,7.324E-02
-2.45510E+00,1.221E-01
-2.45500E+00,-1.221E-01
-2.45490E+00,2.441E-02
-2.45480E+00,1.709E-01
-2.45470E+00,-2.441E-02
-2.45460E+00,-7.324E-02
-2.45450E+00,2.441E-02
-2.45440E+00,-2.441E-02
-2.45430E+00,-7.324E-02
-2.45420E+00,-7.324E-02
-2.45410E+00,-2.441E-02
-2.45400E+00,2.441E-02
-2.45390E+00,2.441E-02
-2.45380E+00,2.441E-02
-2.45370E+00,2.441E-02
-2.45360E+00,2.441E-02
-2.45350E+00,1.221E-01
-2.45340E+00,1.221E-01
-2.45330E+00,7.324E-02
-2.45320E+00,2.441E-02
-2.45310E+00,7.324E-02
-2.45300E+00,1.221E-01
-2.45290E+00,2.441E-02
-2.45280E+00,2.441E-02
-2.45270E+00,7.324E-02
-2.45260E+00,2.441E-02
-2.45250E+00,-1.709E-01
-2.45239E+00,-2.441E-02
-2.45229E+00,7.324E-02
-2.45219E+00,7.324E-02
-2.45209E+00,-1.221E-01
-2.45199E+00,-2.441E-02
-2.45189E+00,1.221E-01
-2.45179E+00,1.221E-01
-2.45169E+00,7.324E-02
-2.45159E+00,-2.441E-02
-2.45149E+00,1.221E-01
-2.45139E+00,-7.324E-02
-2.45129E+00,-2.441E-02
-2.45119E+00,7.324E-02
-2.45109E+00,-1.221E-01
-2.45099E+00,2.441E-02
-2.45089E+00,1.221E-01
-2.45079E+00,-2.441E-02
-2.45069E+00,7.324E-02
-2.45059E+00,7.324E-02
-2.45049E+00,-2.441E-02
-2.45039E+00,2.441E-02
-2.45029E+00,7.324E-02
-2.45019E+00,-7.324E-02
-2.45009E+00,-2.441E-02
-2.44999E+00,-2.441E-02
-2.44989E+00,-2.441E-02
-2.44979E+00,2.441E-02
-2.44969E+00,1.221E-01
-2.44959E+00,-2.441E-02
-2.44949E+00,-2.441E-02
-2.44939E+00,2.441E-02
-2.44929E+00,-1.221E-01
-2.44919E+00,-7.324E-02
-2.44909E+00,-2.441E-02
-2.44899E+00,2.441E-02
-2.44889E+00,-7.324E-02
-2.44879E+00,2.441E-02
-2.44869E+00,2.441E-02
-2.44859E+00,7.324E-02
-2.44849E+00,-7.324E-02
-2.44839E+00,-2.441E-02
-2.44829E+00,7.324E-02
-2.44819E+00,-2.441E-02
-2.44809E+00,2.441E-02
-2.44799E+00,2.441E-02
-2.44789E+00,1.221E-01
-2.44779E+00,7.324E-02
-2.44769E+00,2.441E-02
-2.44759E+00,-2.441E-02
-2.44749E+00,2.197E-01
-2.44738E+00,2.441E-02
-2.44728E+00,-2.441E-02
-2.44718E+00,-1.221E-01
-2.44708E+00,1.221E-01
-2.44698E+00,-7.324E-02
-2.44688E+00,2.441E-02
-2.44678E+00,-2.441E-02
-2.44668E+00,-2.441E-02
-2.44658E+00,-2.441E-02
-2.44648E+00,-2.441E-02
-2.44638E+00,7.324E-02
-2.44628E+00,2.441E-02
-2.44618E+00,-7.324E-02
-2.44608E+00,-1.221E-01
-2.44598E+00,-7.324E-02
-2.44588E+00,1.221E-01
-2.44578E+00,-1.221E-01
-2.44568E+00,-2.441E-02
-2.44558E+00,-7.324E-02
-2.44548E+00,-2.441E-02
-2.44538E+00,2.441E-02
-2.44528E+00,7.324E-02
-2.44518E+00,1.221E-01
-2.44508E+00,2.441E-02
-2.44498E+00,-2.441E-02
-2.44488E+00,-2.441E-02
-2.44478E+00,2.441E-02
-2.44468E+00,2.441E-02
-2.44458E+00,-1.709E-01
-2.44448E+00,2.441E-02
-2.44438E+00,-2.441E-02
-2.44428E+00,1.221E-01
-2.44418E+00,1.709E-01
-2.44408E+00,1.221E-01
-2.44398E+00,-2.441E-02
-2.44388E+00,-2.441E-02
-2.44378E+00,2.441E-02
-2.44368E+00,-2.441E-02
-2.44358E+00,2.441E-02
-2.44348E+00,-2.441E-02
-2.44338E+00,2.441E-02
-2.44328E+00,2.441E-02
-2.44318E+00,-2.441E-02
-2.44308E+00,-2.441E-02
-2.44298E+00,7.324E-02
-2.44288E+00,-1.221E-01
-2.44278E+00,-2.441E-02
-2.44268E+00,-2.441E-02
-2.44258E+00,-7.324E-02
-2.44248E+00,2.441E-02
-2.44237E+00,7.324E-02
-2.44227E+00,7.324E-02
-2.44217E+00,-7.324E-02
-2.44207E+00,2.441E-02
-2.44197E+00,-7.324E-02
-2.44187E+00,2.441E-02
-2.44177E+00,1.221E-01
-2.44167E+00,-2.441E-02
-2.44157E+00,-1.221E-01
-2.44147E+00,1.221E-01
-2.44137E+00,2.441E-02
-2.44127E+00,-7.324E-02
-2.44117E+00,2.197E-01
-2.44107E+00,1.709E-01
-2.44097E+00,-1.221E-01
-2.44087E+00,-2.441E-02
-2.44077E+00,2.441E-02
-2.44067E+00,-2.441E-02
-2.44057E+00,-2.441E-02
-2.44047E+00,-1.709E-01
-2.44037E+00,7.324E-02
-2.44027E+00,1.221E-01
-2.44017E+00,7.324E-02
-2.44007E+00,-7.324E-02
-2.43997E+00,-2.441E-02
-2.43987E+00,2.441E-02
-2.43977E+00,-2.441E-02
-2.43967E+00,-7.324E-02
-2.43957E+00,-2.441E-02
-2.43947E+00,-7.324E-02
-2.43937E+00,2.441E-02
-2.43927E+00,7.324E-02
-2.43917E+00,-7.324E-02
-2.43907E+00,7.324E-02
-2.43897E+00,2.441E-02
-2.43887E+00,-7.324E-02
-2.43877E+00,2.441E-02
-2.43867E+00,2.441E-02
-2.43857E+00,-1.221E-01
-2.43847E+00,2.441E-02
-2.43837E+00,2.441E-02
-2.43827E+00,7.324E-02
-2.43817E+00,1.709E-01
-2.43807E+00,2.441E-02
-2.43797E+00,-7.324E-02
-2.43787E+00,2.197E-01
-2.43777E+00,-7.324E-02
-2.43767E+00,7.324E-02
-2.43757E+00,1.221E-01
-2.43747E+00,-7.324E-02
-2.43736E+00,2.441E-02
-2.43726E+00,-7.324E-02
-2.43716E+00,-2.441E-02
-2.43706E+00,1.221E-01
-2.43696E+00,7.324E-02
-2.43686E+00,-7.324E-02
-2.43676E+00,-1.709E-01
-2.43666E+00,2.441E-02
-2.43656E+00,-2.441E-02
-2.43646E+00,-1.709E-01
-2.43636E+00,-1.709E-01
-2.43626E+00,7.324E-02
-2.43616E+00,7.324E-02
-2.43606E+00,-2.441E-02
-2.43596E+00,2.441E-02
-2.43586E+00,7.324E-02
-2.43576E+00,-1.221E-01
-2.43566E+00,-7.324E-02
-2.43556E+00,1.709E-01
-2.43546E+00,7.324E-02
-2.43536E+00,2.441E-02
-2.43526E+00,2.441E-02
-2.43516E+00,2.441E-02
-2.43506E+00,7.324E-02
-2.43496E+00,7.324E-02
-2.43486E+00,-2.441E-02
-2.43476E+00,7.324E-02
-2.43466E+00,-2.441E-02
-2.43456E+00,7.324E-02
-2.43446E+00,7.324E-02
-2.43436E+00,1.709E-01
-2.43426E+00,7.324E-02
-2.43416E+00,1.709E-01
-2.43406E+00,-2.441E-02
-2.43396E+00,1.709E-01
-2.43386E+00,2.441E-02
-2.43376E+00,7.324E-02
-2.43366E+00,-2.441E-02
-2.43356E+00,2.441E-02
-2.43346E+00,1.221E-01
-2.43336E+00,-1.221E-01
-2.43326E+00,-1.221E-01
-2.43316E+00,1.221E-01
-2.43306E+00,7.324E-02
-2.43296E+00,-1.221E-01
-2.43286E+00,7.324E-02
-2.43276E+00,7.324E-02
-2.43266E+00,2.441E-02
-2.43256E+00,1.709E-01
-2.43246E+00,-7.324E-02
-2.43235E+00,2.441E-02
-2.43225E+00,-2.441E-02
-2.43215E+00,2.441E-02
-2.43205E+00,-2.441E-02
-2.43195E+00,7.324E-02
-2.43185E+00,2.441E-02
-2.43175E+00,-7.324E-02
-2.43165E+00,-2.441E-02
-2.43155E+00,-2.441E-02
-2.43145E+00,-2.441E-02
-2.43135E+00,1.221E-01
-2.43125E+00,2.441E-02
-2.43115E+00,2.441E-02
-2.43105E+00,1.709E-01
-2.43095E+00,2.197E-01
-2.43085E+00,2.441E-02
-2.43075E+00,1.221E-01
-2.43065E+00,1.709E-01
-2.43055E+00,7.324E-02
-2.43045E+00,-2.441E-02
-2.43035E+00,2.441E-02
-2.43025E+00,-2.441E-02
-2.43015E+00,-7.324E-02
-2.43005E+00,-2.441E-02
-2.42995E+00,1.709E-01
-2.42985E+00,7.324E-02
-2.42975E+00,2.441E-02
-2.42965E+00,-7.324E-02
-2.42955E+00,7.324E-02
-2.42945E+00,1.221E-01
-2.42935E+00,-2.441E-02
-2.42925E+00,-2.441E-02
-2.42915E+00,2.441E-02
-2.42905E+00,7.324E-02
-2.42895E+00,1.221E-01
-2.42885E+00,2.441E-02
-2.42875E+00,1.709E-01
-2.42865E+00,7.324E-02
-2.42855E+00,7.324E-02
-2.42845E+00,2.441E-02
-2.42835E+00,2.441E-02
-2.42825E+00,1.221E-01
-2.42815E+00,1.221E-01
-2.42805E+00,-2.441E-02
-2.42795E+00,7.324E-02
-2.42785E+00,-7.324E-02
-2.42775E+00,-1.221E-01
-2.42765E+00,2.441E-02
-2.42755E+00,-2.441E-02
-2.42745E+00,1.709E-01
-2.42734E+00,2.441E-02
-2.42724E+00,7.324E-02
-2.42714E+00,-2.441E-02
-2.42704E+00,1.221E-01
-2.42694E+00,-7.324E-02
-2.42684E+00,-7.324E-02
-2.42674E+00,-2.441E-02
-2.42664E+00,-2.441E-02
-2.42654E+00,1.709E-01
-2.42644E+00,-2.441E-02
-2.42634E+00,-7.324E-02
-2.42624E+00,2.441E-02
-2.42614E+00,2.441E-02
-2.42604E+00,-2.441E-02
-2.42594E+00,-7.324E-02
-2.42584E+00,7.324E-02
-2.42574E+00,2.441E-02
-2.42564E+00,2.441E-02
-2.42554E+00,-2.441E-02
-2.42544E+00,-2.441E-02
-2.42534E+00,-1.221E-01
-2.42524E+00,1.221E-01
-2.42514E+00,-7.324E-02
-2.42504E+00,-2.441E-02
-2.42494E+00,-7.324E-02
-2.42484E+00,-2.441E-02
-2.42474E+00,2.441E-02
-2.42464E+00,-2.441E-02
-2.42454E+00,7.324E-02
-2.42444E+00,-2.441E-02
-2.42434E+00,-1.221E-01
-2.42424E+00,-7.324E-02
-2.42414E+00,1.221E-01
-2.42404E+00,-7.324E-02
-2.42394E+00,-2.441E-02
-2.42384E+00,1.221E-01
-2.42374E+00,-2.441E-02
-2.42364E+00,-2.441E-02
-2.42354E+00,1.221E-01
-2.42344E+00,2.441E-02
-2.42334E+00,2.441E-02
-2.42324E+00,-2.441E-02
-2.42314E+00,7.324E-02
-2.42304E+00,7.324E-02
-2.42294E+00,1.221E-01
-2.42284E+00,-2.441E-02
-2.42274E+00,-2.441E-02
-2.42264E+00,2.441E-02
-2.42254E+00,-2.441E-02
-2.42244E+00,-1.221E-01
-2.42233E+00,-2.441E-02
-2.42223E+00,-2.441E-02
-2.42213E+00,-2.441E-02
-2.42203E+00,-2.441E-02
-2.42193E+00,-2.441E-02
-2.42183E+00,2.441E-02
-2.42173E+00,-7.324E-02
-2.42163E+00,2.441E-02
-2.42153E+00,-2.441E-02
-2.42143E+00,-1.221E-01
-2.42133E+00,-7.324E-02
-2.42123E+00,-2.441E-02
-2.42113E+00,2.441E-02
-2.42103E+00,-2.441E-02
-2.42093E+00,7.324E-02
-2.42083E+00,-2.441E-02
-2.42073E+00,-2.441E-02
-2.42063E+00,-7.324E-02
-2.42053E+00,2.441E-02
-2.42043E+00,2.441E-02
-2.42033E+00,2.441E-02
-2.42023E+00,2.441E-02
-2.42013E+00,-2.441E-02
-2.42003E+00,-2.441E-02
-2.41993E+00,7.324E-02
-2.41983E+00,-2.441E-02
-2.41973E+00,-2.441E-02
-2.41963E+00,-7.324E-02
-2.41953E+00,7.324E-02
-2.41943E+00,2.441E-02
-2.41933E+00,7.324E-02
-2.41923E+00,-7.324E-02
-2.41913E+00,-2.441E-02
-2.41903E+00,2.441E-02
-2.41893E+00,2.441E-02
-2.41883E+00,-2.441E-02
-2.41873E+00,-7.324E-02
-2.41863E+00,2.441E-02
-2.41853E+00,7.324E-02
-2.41843E+00,7.324E-02
-2.41833E+00,2.441E-02
-2.41823E+00,-7.324E-02
-2.41813E+00,1.221E-01
-2.41803E+00,2.441E-02
-2.41793E+00,-1.709E-01
-2.41783E+00,1.221E-01
-2.41773E+00,1.709E-01
-2.41763E+00,2.441E-02
-2.41753E+00,-2.441E-02
-2.41743E+00,1.709E-01
-2.41732E+00,-2.441E-02
-2.41722E+00,-2.441E-02
-2.41712E+00,-2.441E-02
-2.41702E+00,1.221E-01
-2.41692E+00,7.324E-02
-2.41682E+00,-2.441E-02
-2.41672E+00,2.441E-02
-2.41662E+00,1.709E-01
-2.41652E+00,2.441E-02
-2.41642E+00,2.441E-02
-2.41632E+00,1.709E-01
-2.41622E+00,2.441E-02
-2.41612E+00,2.441E-02
-2.41602E+00,-7.324E-02
-2.41592E+00,-2.441E-02
-2.41582E+00,1.709E-01
-2.41572E+00,-1.221E-01
-2.41562E+00,-1.221E-01
-2.41552E+00,-2.441E-02
-2.41542E+00,1.221E-01
-2.41532E+00,2.441E-02
-2.41522E+00,2.441E-02
-2.41512E+00,2.441E-02
-2.41502E+00,1.221E-01
-2.41492E+00,2.441E-02
-2.41482E+00,-1.221E-01
-2.41472E+00,-1.709E-01
-2.41462E+00,1.221E-01
-2.41452E+00,1.221E-01
-2.41442E+00,-7.324E-02
-2.41432E+00,-2.441E-02
-2.41422E+00,1.709E-01
-2.41412E+00,1.221E-01
-2.41402E+00,-7.324E-02
-2.41392E+00,7.324E-02
-2.41382E+00,7.324E-02
-2.41372E+00,-2.441E-02
-2.41362E+00,-1.221E-01
-2.41352E+00,2.441E-02
-2.41342E+00,7.324E-02
-2.41332E+00,2.441E-02
-2.41322E+00,-2.441E-02
-2.41312E+00,-1.221E-01
-2.41302E+00,1.221E-01
-2.41292E+00,2.441E-02
-2.41282E+00,-1.221E-01
-2.41272E+00,-2.441E-02
-2.41262E+00,2.441E-02
-2.41252E+00,2.441E-02
-2.41242E+00,1.221E-01
-2.41231E+00,1.221E-01
-2.41221E+00,2.441E-02
-2.41211E+00,-1.709E-01
-2.41201E+00,-7.324E-02
-2.41191E+00,-7.324E-02
-2.41181E+00,7.324E-02
-2.41171E+00,1.221E-01
-2.41161E+00,2.441E-02
-2.41151E+00,2.441E-02
-2.41141E+00,1.221E-01
-2.41131E+00,2.441E-02
-2.41121E+00,-2.441E-02
-2.41111E+00,2.441E-02
-2.41101E+00,7.324E-02
-2.41091E+00,2.441E-02
-2.41081E+00,-2.441E-02
-2.41071E+00,-2.441E-02
-2.41061E+00,1.221E-01
-2.41051E+00,2.441E-02
-2.41041E+00,-2.441E-02
-2.41031E+00,-2.441E-02
-2.41021E+00,1.709E-01
-2.41011E+00,7.324E-02
-2.41001E+00,-2.441E-02
-2.40991E+00,-2.441E-02
-2.40981E+00,7.324E-02
-2.40971E+00,2.441E-02
-2.40961E+00,2.441E-02
-2.40951E+00,-2.441E-02
-2.40941E+00,7.324E-02
-2.40931E+00,2.441E-02
-2.40921E+00,-2.441E-02
-2.40911E+00,2.441E-02
-2.40901E+00,2.441E-02
-2.40891E+00,2.441E-02
-2.40881E+00,-2.441E-02
-2.40871E+00,-2.441E-02
-2.40861E+00,7.324E-02
-2.40851E+00,2.441E-02
-2.40841E+00,-2.441E-02
-2.40831E+00,2.441E-02
-2.40821E+00,-2.441E-02
-2.40811E+00,2.441E-02
-2.40801E+00,-7.324E-02
-2.40791E+00,-7.324E-02
-2.40781E+00,-2.441E-02
-2.40771E+00,-7.324E-02
-2.40761E+00,-7.324E-02
-2.40751E+00,7.324E-02
-2.40741E+00,7.324E-02
-2.40730E+00,1.221E-01
-2.40720E+00,-7.324E-02
-2.40710E+00,2.441E-02
-2.40700E+00,1.221E-01
-2.40690E+00,2.441E-02
-2.40680E+00,-7.324E-02
-2.40670E+00,-1.221E-01
-2.40660E+00,1.221E-01
-2.40650E+00,2.441E-02
-2.40640E+00,2.441E-02
-2.40630E+00,2.441E-02
-2.40620E+00,-2.441E-02
-2.40610E+00,1.221E-01
-2.40600E+00,-2.441E-02
-2.40590E+00,7.324E-02
-2.40580E+00,-2.441E-02
-2.40570E+00,2.441E-02
-2.40560E+00,-1.221E-01
-2.40550E+00,-7.324E-02
-2.40540E+00,-2.441E-02
-2.40530E+00,2.441E-02
-2.40520E+00,-2.441E-02
-2.40510E+00,-1.221E-01
-2.40500E+00,-2.441E-02
-2.40490E+00,7.324E-02
-2.40480E+00,-2.441E-02
-2.40470E+00,-2.441E-02
-2.40460E+00,1.221E-01
-2.40450E+00,7.324E-02
-2.40440E+00,2.441E-02
-2.40430E+00,-2.441E-02
-2.40420E+00,2.441E-02
-2.40410E+00,-1.221E-01
-2.40400E+00,-7.324E-02
-2.40390E+00,1.221E-01
-2.40380E+00,1.221E-01
-2.40370E+00,2.441E-02
-2.40360E+00,1.221E-01
-2.40350E+00,2.441E-02
-2.40340E+00,1.221E-01
-2.40330E+00,-7.324E-02
-2.40320E+00,-2.441E-02
-2.40310E+00,-2.441E-02
-2.40300E+00,-2.441E-02
-2.40290E+00,1.709E-01
-2.40280E+00,-2.441E-02
-2.40270E+00,2.441E-02
-2.40260E+00,7.324E-02
-2.40250E+00,2.441E-02
-2.40240E+00,-7.324E-02
-2.40229E+00,7.324E-02
-2.40219E+00,7.324E-02
-2.40209E+00,2.441E-02
-2.40199E+00,2.441E-02
-2.40189E+00,1.709E-01
-2.40179E+00,-7.324E-02
-2.40169E+00,-1.221E-01
-2.40159E+00,7.324E-02
-2.40149E+00,2.441E-02
-2.40139E+00,2.441E-02
-2.40129E+00,2.441E-02
-2.40119E+00,-2.441E-02
-2.40109E+00,2.441E-02
-2.40099E+00,-2.441E-02
-2.40089E+00,2.441E-02
-2.40079E+00,-2.441E-02
-2.40069E+00,-7.324E-02
-2.40059E+00,-2.441E-02
-2.40049E+00,2.441E-02
-2.40039E+00,2.441E-02
-2.40029E+00,-2.441E-02
-2.40019E+00,1.221E-01
-2.40009E+00,1.221E-01
-2.39999E+00,-2.441E-02
-2.39989E+00,2.441E-02
-2.39979E+00,2.441E-02
-2.39969E+00,2.441E-02
-2.39959E+00,2.441E-02
-2.39949E+00,-7.324E-02
-2.39939E+00,-2.441E-02
-2.39929E+00,-1.221E-01
-2.39919E+00,-1.221E-01
-2.39909E+00,1.221E-01
-2.39899E+00,-2.441E-02
-2.39889E+00,7.324E-02
-2.39879E+00,2.441E-02
-2.39869E+00,-1.221E-01
-2.39859E+00,1.709E-01
-2.39849E+00,2.441E-02
-2.39839E+00,2.441E-02
-2.39829E+00,7.324E-02
-2.39819E+00,2.441E-02
-2.39809E+00,-1.221E-01
-2.39799E+00,-2.441E-02
-2.39789E+00,-2.441E-02
-2.39779E+00,-2.441E-02
-2.39769E+00,2.441E-02
-2.39759E+00,-7.324E-02
-2.39749E+00,-7.324E-02
-2.39739E+00,-7.324E-02
-2.39728E+00,-1.221E-01
-2.39718E+00,2.441E-02
-2.39708E+00,2.441E-02
-2.39698E+00,2.197E-01
-2.39688E+00,-1.221E-01
-2.39678E+00,-2.441E-02
-2.39668E+00,2.441E-02
-2.39658E+00,2.441E-02
-2.39648E+00,2.441E-02
-2.39638E+00,1.221E-01
-2.39628E+00,-7.324E-02
-2.39618E+00,-2.441E-02
-2.39608E+00,2.441E-02
-2.39598E+00,-2.441E-02
-2.39588E+00,-2.441E-02
-2.39578E+00,2.441E-02
-2.39568E+00,1.221E-01
-2.39558E+00,2.441E-02
-2.39548E+00,-2.441E-02
-2.39538E+00,-2.441E-02
-2.39528E+00,1.709E-01
-2.39518E+00,-2.441E-02
-2.39508E+00,-7.324E-02
-2.39498E+00,1.221E-01
-2.39488E+00,2.441E-02
-2.39478E+00,-1.221E-01
-2.39468E+00,-2.441E-02
-2.39458E+00,-2.441E-02
-2.39448E+00,-7.324E-02
-2.39438E+00,-1.221E-01
-2.39428E+00,2.441E-02
-2.39418E+00,1.709E-01
-2.39408E+00,-1.221E-01
-2.39398E+00,-2.441E-02
-2.39388E+00,-2.441E-02
-2.39378E+00,2.441E-02
-2.39368E+00,7.324E-02
-2.39358E+00,-2.441E-02
-2.39348E+00,1.221E-01
-2.39338E+00,2.441E-02
-2.39328E+00,7.324E-02
-2.39318E+00,-1.221E-01
-2.39308E+00,7.324E-02
-2.39298E+00,-7.324E-02
-2.39288E+00,2.441E-02
-2.39278E+00,1.709E-01
-2.39268E+00,7.324E-02
-2.39258E+00,7.324E-02
-2.39248E+00,2.441E-02
-2.39238E+00,2.441E-02
-2.39227E+00,2.441E-02
-2.39217E+00,1.221E-01
-2.39207E+00,-2.441E-02
-2.39197E+00,-1.221E-01
-2.39187E+00,-2.441E-02
-2.39177E+00,2.441E-02
-2.39167E+00,1.221E-01
-2.39157E+00,2.441E-02
-2.39147E+00,2.441E-02
-2.39137E+00,2.441E-02
-2.39127E+00,1.221E-01
-2.39117E+00,2.441E-02
-2.39107E+00,-2.441E-02
-2.39097E+00,1.221E-01
-2.39087E+00,-7.324E-02
-2.39077E+00,-7.324E-02
-2.39067E+00,-2.441E-02
-2.39057E+00,1.221E-01
-2.39047E+00,-2.441E-02
-2.39037E+00,-2.441E-02
-2.39027E+00,1.221E-01
-2.39017E+00,7.324E-02
-2.39007E+00,2.441E-02
